IOI;Data;;;
0,466908333333336;sw114a002_coda_01.xls;;;
0,460858333333334;sw114a002_coda_01.xls;;;
0,458275;sw114a002_coda_01.xls;;;
0,466366666666666;sw114a002_coda_01.xls;;;
0,462074999999999;sw114a002_coda_01.xls;;;
0,682416666666668;sw114a002_coda_01.xls;;;
0,585241666666661;sw114a002_coda_01.xls;;;
0,508283333333338;sw114a002_coda_01.xls;;;
0,472766666666665;sw114a002_coda_01.xls;;;
0,45825;sw114a002_coda_01.xls;;;
0,462291666666665;sw114a002_coda_01.xls;;;
0,492441666666664;sw114a002_coda_01.xls;;;
0,635241666666673;sw114a002_coda_01.xls;;;
0,596091666666666;sw114a002_coda_01.xls;;;
0,545508333333331;sw114a002_coda_01.xls;;;
0,516725000000001;sw114a002_coda_01.xls;;;
0,497591666666665;sw114a002_coda_01.xls;;;
0,473950000000002;sw114a002_coda_01.xls;;;
0,608474999999999;sw114a002_coda_01.xls;;;
0,606408333333334;sw114a002_coda_01.xls;;;
0,586966666666669;sw114a002_coda_01.xls;;;
0,487549999999999;sw114a002_coda_01.xls;;;
0,534574999999997;sw114a002_coda_01.xls;;;
0,500583333333338;sw114a002_coda_01.xls;;;
0,490524999999998;sw114a002_coda_01.xls;;;
0,454241666666668;sw114a002_coda_01.xls;;;
0,439033333333327;sw114a002_coda_01.xls;;;
0,434100000000001;sw114a002_coda_01.xls;;;
0,432675000000003;sw114a002_coda_01.xls;;;
0,427241666666667;sw114a002_coda_01.xls;;;
0,436008333333334;sw114a002_coda_01.xls;;;
0,428783333333328;sw114a002_coda_01.xls;;;
0,442100000000003;sw114a002_coda_01.xls;;;
0,447533333333332;sw114a002_coda_01.xls;;;
0,443474999999999;sw114a002_coda_01.xls;;;
0,633791666666674;sw114a002_coda_01.xls;;;
0,575724999999991;sw114a002_coda_01.xls;;;
0,491591666666665;sw114a002_coda_01.xls;;;
0,441258333333337;sw114a002_coda_01.xls;;;
0,431466666666665;sw114a002_coda_01.xls;;;
0,429016666666669;sw114a002_coda_01.xls;;;
0,430183333333332;sw114a002_coda_01.xls;;;
0,404825000000002;sw114a002_coda_01.xls;;;
0,0302499999999952;sw114a002_coda_01.xls;;;
0,435316666666665;sw114a002_coda_01.xls;;;
0,432041666666677;sw114a002_coda_01.xls;;;
0,421883333333327;sw114a002_coda_01.xls;;;
0,455983333333336;sw114a002_coda_01.xls;;;
0,525483333333327;sw114a002_coda_01.xls;;;
0,675816666666677;sw114a002_coda_01.xls;;;
0,644574999999989;sw114a002_coda_01.xls;;;
0,673233333333343;sw114a002_coda_01.xls;;;
0,746541666666658;sw114a002_coda_01.xls;;;
0,511566666666667;sw114a002_coda_02.xls;;;
0,45485;sw114a002_coda_02.xls;;;
0,446225;sw114a002_coda_02.xls;;;
0,437775;sw114a002_coda_02.xls;;;
0,431016666666667;sw114a002_coda_02.xls;;;
0,433041666666667;sw114a002_coda_02.xls;;;
0,437433333333333;sw114a002_coda_02.xls;;;
0,431416666666667;sw114a002_coda_02.xls;;;
0,4322;sw114a002_coda_02.xls;;;
0,447208333333333;sw114a002_coda_02.xls;;;
0,523208333333334;sw114a002_coda_02.xls;;;
0,467241666666666;sw114a002_coda_02.xls;;;
0,445775;sw114a002_coda_02.xls;;;
0,435808333333333;sw114a002_coda_02.xls;;;
0,432966666666666;sw114a002_coda_02.xls;;;
0,432300000000001;sw114a002_coda_02.xls;;;
0,436741666666666;sw114a002_coda_02.xls;;;
0,432966666666667;sw114a002_coda_02.xls;;;
0,431116666666666;sw114a002_coda_02.xls;;;
0,4246;sw114a002_coda_02.xls;;;
0,423125000000001;sw114a002_coda_02.xls;;;
0,436966666666667;sw114a002_coda_02.xls;;;
0,451000000000001;sw114a002_coda_02.xls;;;
0,465916666666665;sw114a002_coda_02.xls;;;
0,440508333333334;sw114a002_coda_02.xls;;;
0,431808333333334;sw114a002_coda_02.xls;;;
0,441974999999999;sw114a002_coda_02.xls;;;
0,430275;sw114a002_coda_02.xls;;;
0,425375000000001;sw114a002_coda_02.xls;;;
0,4291;sw114a002_coda_02.xls;;;
0,42985;sw114a002_coda_02.xls;;;
0,428849999999999;sw114a002_coda_02.xls;;;
0,420408333333334;sw114a002_coda_02.xls;;;
0,431691666666666;sw114a002_coda_02.xls;;;
0,439241666666668;sw114a002_coda_02.xls;;;
0,428308333333334;sw114a002_coda_02.xls;;;
0,435691666666667;sw114a002_coda_02.xls;;;
0,432291666666664;sw114a002_coda_02.xls;;;
0,428633333333334;sw114a002_coda_02.xls;;;
0,418733333333332;sw114a002_coda_02.xls;;;
0,417416666666668;sw114a002_coda_02.xls;;;
0,417216666666668;sw114a002_coda_02.xls;;;
0,41995;sw114a002_coda_02.xls;;;
0,414866666666665;sw114a002_coda_02.xls;;;
0,425075;sw114a002_coda_02.xls;;;
0,422591666666669;sw114a002_coda_02.xls;;;
0,422283333333333;sw114a002_coda_02.xls;;;
0,415666666666667;sw114a002_coda_02.xls;;;
0,415641666666666;sw114a002_coda_02.xls;;;
0,417249999999999;sw114a002_coda_02.xls;;;
0,419933333333333;sw114a002_coda_02.xls;;;
0,438908333333334;sw114a002_coda_02.xls;;;
0,426266666666667;sw114a002_coda_02.xls;;;
0,421749999999999;sw114a002_coda_02.xls;;;
0,414883333333336;sw114a002_coda_02.xls;;;
0,424608333333332;sw114a002_coda_02.xls;;;
0,409191666666668;sw114a002_coda_02.xls;;;
0,4165;sw114a002_coda_03.xls;;;
0,4778;sw114a002_coda_03.xls;;;
0,440125;sw114a002_coda_03.xls;;;
0,430308333333333;sw114a002_coda_03.xls;;;
0,44005;sw114a002_coda_03.xls;;;
0,4339;sw114a002_coda_03.xls;;;
0,434233333333333;sw114a002_coda_03.xls;;;
0,446708333333333;sw114a002_coda_03.xls;;;
0,441316666666666;sw114a002_coda_03.xls;;;
0,433241666666667;sw114a002_coda_03.xls;;;
0,43055;sw114a002_coda_03.xls;;;
0,430191666666667;sw114a002_coda_03.xls;;;
0,4249;sw114a002_coda_03.xls;;;
0,451525;sw114a002_coda_03.xls;;;
0,449175;sw114a002_coda_03.xls;;;
0,459375;sw114a002_coda_03.xls;;;
0,4681;sw114a002_coda_03.xls;;;
0,464358333333334;sw114a002_coda_03.xls;;;
0,449883333333332;sw114a002_coda_03.xls;;;
0,455416666666666;sw114a002_coda_03.xls;;;
0,463675;sw114a002_coda_03.xls;;;
0,467716666666668;sw114a002_coda_03.xls;;;
0,483474999999999;sw114a002_coda_03.xls;;;
0,470166666666668;sw114a002_coda_03.xls;;;
0,477725;sw114a002_coda_03.xls;;;
0,472691666666668;sw114a002_coda_03.xls;;;
0,456891666666666;sw114a002_coda_03.xls;;;
0,4617;sw114a002_coda_03.xls;;;
0,456625000000001;sw114a002_coda_03.xls;;;
0,45435;sw114a002_coda_03.xls;;;
0,458549999999999;sw114a002_coda_03.xls;;;
0,4579;sw114a002_coda_03.xls;;;
0,46815;sw114a002_coda_03.xls;;;
0,45745;sw114a002_coda_03.xls;;;
0,447741666666667;sw114a002_coda_03.xls;;;
0,450241666666667;sw114a002_coda_03.xls;;;
0,466383333333333;sw114a002_coda_03.xls;;;
0,485383333333335;sw114a002_coda_03.xls;;;
0,468708333333332;sw114a002_coda_03.xls;;;
0,452825000000001;sw114a002_coda_03.xls;;;
0,447066666666665;sw114a002_coda_03.xls;;;
0,455308333333335;sw114a002_coda_03.xls;;;
0,485524999999999;sw114a002_coda_03.xls;;;
0,465741666666666;sw114a002_coda_03.xls;;;
0,464766666666669;sw114a002_coda_03.xls;;;
0,460449999999998;sw114a002_coda_03.xls;;;
0,470491666666668;sw114a002_coda_03.xls;;;
0,474291666666666;sw114a002_coda_03.xls;;;
0,455008333333335;sw114a002_coda_03.xls;;;
0,45378333333333;sw114a002_coda_03.xls;;;
0,510966666666668;sw114a002_coda_03.xls;;;
0,487241666666666;sw114a002_coda_03.xls;;;
0,457174999999999;sw114a002_coda_03.xls;;;
0,452791666666666;sw114a002_coda_03.xls;;;
0,449525000000001;sw114a002_coda_03.xls;;;
0,461108333333332;sw114a002_coda_03.xls;;;
0,45846666666667;sw114a002_coda_03.xls;;;
0,436899999999998;sw114a002_coda_03.xls;;;
0,433858333333333;sw114a002_coda_03.xls;;;
0,423758333333335;sw114a002_coda_03.xls;;;
0,42455;sw114a002_coda_03.xls;;;
0,422849999999997;sw114a002_coda_03.xls;;;
0,419991666666668;sw114a002_coda_03.xls;;;
0,419733333333333;sw114a002_coda_03.xls;;;
0,419808333333332;sw114a002_coda_03.xls;;;
0,414583333333336;sw114a002_coda_03.xls;;;
0,415966666666666;sw114a002_coda_03.xls;;;
0,414666666666665;sw114a002_coda_03.xls;;;
0,428008333333334;sw114a002_coda_03.xls;;;
0,528816666666668;sw114a002_coda_03.xls;;;
0,580683333333333;sw114a002_coda_03.xls;;;
0,463408333333334;sw114a002_coda_03.xls;;;
0,439174999999999;sw114a002_coda_03.xls;;;
0,430683333333334;sw114a002_coda_03.xls;;;
0,476799999999997;sw114a002_coda_03.xls;;;
0,614141666666667;sw114a002_coda_04.xls;;;
0,476158333333333;sw114a002_coda_04.xls;;;
0,466125;sw114a002_coda_04.xls;;;
0,455533333333333;sw114a002_coda_04.xls;;;
0,46105;sw114a002_coda_04.xls;;;
0,475641666666667;sw114a002_coda_04.xls;;;
0,467041666666667;sw114a002_coda_04.xls;;;
0,46765;sw114a002_coda_04.xls;;;
0,442658333333333;sw114a002_coda_04.xls;;;
0,450658333333333;sw114a002_coda_04.xls;;;
0,689658333333333;sw114a002_coda_04.xls;;;
0,67835;sw114a002_coda_04.xls;;;
0,520708333333333;sw114a002_coda_04.xls;;;
0,533858333333334;sw114a002_coda_04.xls;;;
0,729583333333332;sw114a002_coda_04.xls;;;
0,731866666666667;sw114a002_coda_04.xls;;;
0,722325000000001;sw114a002_coda_04.xls;;;
0,734375;sw114a002_coda_04.xls;;;
0,677816666666665;sw114a002_coda_04.xls;;;
0,720316666666667;sw114a002_coda_04.xls;;;
0,693983333333334;sw114a002_coda_04.xls;;;
0,697966666666666;sw114a002_coda_04.xls;;;
0,693833333333334;sw114a002_coda_04.xls;;;
0,663675;sw114a002_coda_04.xls;;;
0,648850000000001;sw114a002_coda_04.xls;;;
0,712024999999999;sw114a002_coda_04.xls;;;
0,725891666666666;sw114a002_coda_04.xls;;;
0,705791666666666;sw114a002_coda_04.xls;;;
0,658775000000002;sw114a002_coda_04.xls;;;
0,6341;sw114a002_coda_04.xls;;;
0,710008333333334;sw114a002_coda_04.xls;;;
0,707433333333331;sw114a002_coda_04.xls;;;
0,667775000000002;sw114a002_coda_04.xls;;;
0,61763333333333;sw114a002_coda_04.xls;;;
0,522100000000002;sw114a002_coda_04.xls;;;
0,492225000000001;sw114a002_coda_04.xls;;;
0,50545;sw114a002_coda_04.xls;;;
0,51585;sw114a002_coda_04.xls;;;
1,1505;sw114a002_coda_04.xls;;;
0,680058333333335;sw114a002_coda_04.xls;;;
0,596366666666665;sw114a002_coda_04.xls;;;
0,530466666666669;sw114a002_coda_04.xls;;;
0,481258333333333;sw114a002_coda_04.xls;;;
0,485033333333334;sw114a002_coda_04.xls;;;
0,478674999999999;sw114a002_coda_04.xls;;;
0,506350000000001;sw114a002_coda_04.xls;;;
0,477741666666667;sw114a002_coda_04.xls;;;
0,503533333333333;sw114a002_coda_04.xls;;;
0,72655;sw114a002_coda_04.xls;;;
0,625033333333331;sw114a002_coda_04.xls;;;
0,517725000000002;sw114a002_coda_04.xls;;;
0,478516666666664;sw114a002_coda_04.xls;;;
0,485858333333333;sw114a002_coda_04.xls;;;
0,499191666666668;sw114a002_coda_04.xls;;;
0,516600000000004;sw114a002_coda_04.xls;;;
0,491858333333333;sw114a002_coda_04.xls;;;
0,459116666666667;sw114a002_coda_04.xls;;;
0,844133333333332;sw114a002_coda_04.xls;;;
0,595491666666668;sw114a002_coda_04.xls;;;
0,538383333333329;sw114a002_coda_04.xls;;;
0,529933333333332;sw114a002_coda_04.xls;;;
0,538766666666668;sw114a002_coda_04.xls;;;
0,576366666666672;sw114a002_coda_04.xls;;;
0,690666666666665;sw114a002_coda_04.xls;;;
0,581024999999997;sw114a002_coda_04.xls;;;
0,570366666666665;sw114a002_coda_04.xls;;;
0,607816666666672;sw114a002_coda_04.xls;;;
0,617308333333334;sw114a002_coda_04.xls;;;
0,539166666666667;sw114a002_coda_04.xls;;;
0,494599999999998;sw114a002_coda_04.xls;;;
0,485075000000002;sw114a002_coda_04.xls;;;
0,494049999999994;sw114a002_coda_04.xls;;;
0,50931666666667;sw114a002_coda_04.xls;;;
0,491633333333333;sw114a002_coda_04.xls;;;
0,610750000000003;sw114a002_coda_04.xls;;;
0,576141666666665;sw114a002_coda_04.xls;;;
0,526466666666664;sw114a002_coda_04.xls;;;
0,502675000000004;sw114a002_coda_04.xls;;;
0,497124999999997;sw114a002_coda_04.xls;;;
0,488858333333333;sw114a002_coda_04.xls;;;
0,505683333333337;sw114a002_coda_04.xls;;;
0,514108333333333;sw114a002_coda_04.xls;;;
0,507466666666666;sw114a002_coda_04.xls;;;
0,504308333333334;sw114a002_coda_04.xls;;;
0,510483333333333;sw114a002_coda_04.xls;;;
0,491141666666664;sw114a002_coda_04.xls;;;
0,490366666666667;sw114a002_coda_04.xls;;;
0,649266666666669;sw114a002_coda_04.xls;;;
0,542583333333333;sw114a002_coda_04.xls;;;
0,495491666666666;sw114a002_coda_04.xls;;;
0,481216666666668;sw114a002_coda_04.xls;;;
0,472699999999996;sw114a002_coda_04.xls;;;
0,476183333333331;sw114a002_coda_04.xls;;;
0,488225;sw114a002_coda_04.xls;;;
0,52010833333334;sw114a002_coda_04.xls;;;
0,527333333333331;sw114a002_coda_04.xls;;;
0,513908333333333;sw114a002_coda_04.xls;;;
0,494033333333334;sw114a002_coda_04.xls;;;
0,481333333333332;sw114a002_coda_04.xls;;;
0,611341666666668;sw114a002_coda_04.xls;;;
0,534574999999997;sw114a002_coda_04.xls;;;
0,537125000000003;sw114a002_coda_04.xls;;;
0,546091666666662;sw114a002_coda_04.xls;;;
0,532383333333335;sw114a002_coda_04.xls;;;
0,524700000000003;sw114a002_coda_04.xls;;;
0,509374999999999;sw114a002_coda_04.xls;;;
0,500691666666668;sw114a002_coda_04.xls;;;
0,47775;sw114a002_coda_04.xls;;;
0,47775;sw114a002_coda_04.xls;;;
0,487341666666666;sw114a002_coda_04.xls;;;
0,610258333333334;sw114a002_coda_04.xls;;;
0,522275;sw114a002_coda_04.xls;;;
0,509683333333335;sw114a002_coda_04.xls;;;
0,478941666666657;sw114a002_coda_04.xls;;;
0,438966666666673;sw114a002_coda_04.xls;;;
0,405950000000004;sw114a002_coda_04.xls;;;
0,396133333333324;sw114a002_coda_04.xls;;;
0,382058333333333;sw114a002_coda_04.xls;;;
0,368108333333339;sw114a002_coda_04.xls;;;
0,363316666666663;sw114a002_coda_04.xls;;;
0,348500000000001;sw114a002_coda_04.xls;;;
0,343916666666672;sw114a002_coda_04.xls;;;
0,336666666666659;sw114a002_coda_04.xls;;;
0,327116666666669;sw114a002_coda_04.xls;;;
0,323816666666673;sw114a002_coda_04.xls;;;
0,321408333333324;sw114a002_coda_04.xls;;;
0,320108333333337;sw114a002_coda_04.xls;;;
0,306650000000005;sw114a002_coda_04.xls;;;
0,311366666666657;sw114a002_coda_04.xls;;;
0,31154166666667;sw114a002_coda_04.xls;;;
0,34000833333333;sw114a002_coda_04.xls;;;
0,374066666666678;sw114a002_coda_04.xls;;;
0,450916666666657;sw114a002_coda_04.xls;;;
0,505708333333331;sw114a002_coda_04.xls;;;
0,540033333333341;sw114a002_coda_04.xls;;;
0,521249999999995;sw114a002_coda_04.xls;;;
0,505708333333331;sw114a002_coda_04.xls;;;
0,482091666666676;sw114a002_coda_04.xls;;;
0,477333333333334;sw114a002_coda_04.xls;;;
0,496166666666667;sw114a002_coda_04.xls;;;
0,480341666666661;sw114a002_coda_04.xls;;;
0,469566666666665;sw114a002_coda_04.xls;;;
0,472033333333329;sw114a002_coda_04.xls;;;
0,469325000000012;sw114a002_coda_04.xls;;;
0,451608333333326;sw114a002_coda_04.xls;;;
0,457858333333334;sw114a002_coda_04.xls;;;
0,454991666666672;sw114a002_coda_04.xls;;;
0,438116666666659;sw114a002_coda_04.xls;;;
0,430833333333339;sw114a002_coda_04.xls;;;
0,424750000000003;sw114a002_coda_04.xls;;;
0,428358333333321;sw114a002_coda_04.xls;;;
0,422408333333337;sw114a002_coda_04.xls;;;
0,42561666666667;sw114a002_coda_04.xls;;;
0,426033333333336;sw114a002_coda_04.xls;;;
0,423491666666663;sw114a002_coda_04.xls;;;
0,429533333333339;sw114a002_coda_04.xls;;;
0,433116666666663;sw114a002_coda_04.xls;;;
0,455008333333325;sw114a002_coda_04.xls;;;
0,447333333333333;sw114a002_coda_04.xls;;;
0,440308333333334;sw114a002_coda_04.xls;;;
0,419575000000009;sw114a002_coda_04.xls;;;
0,417891666666662;sw114a002_coda_04.xls;;;
0,437616666666671;sw114a002_coda_04.xls;;;
0,431775000000002;sw114a002_coda_04.xls;;;
0,428333333333327;sw114a002_coda_04.xls;;;
0,419916666666666;sw114a002_coda_04.xls;;;
0,412941666666669;sw114a002_coda_04.xls;;;
0,426558333333332;sw114a002_coda_04.xls;;;
0,430675000000008;sw114a002_coda_04.xls;;;
0,432183333333327;sw114a002_coda_04.xls;;;
0,437491666666673;sw114a002_coda_04.xls;;;
0,431358333333321;sw114a002_coda_04.xls;;;
0,424066666666675;sw114a002_coda_04.xls;;;
0,418283333333335;sw114a002_coda_04.xls;;;
0,433433333333326;sw114a002_coda_04.xls;;;
0,450666666666663;sw114a002_coda_04.xls;;;
0,391983333333333;sw114a002_coda_05.xls;;;
0,433375;sw114a002_coda_05.xls;;;
0,439233333333333;sw114a002_coda_05.xls;;;
0,431608333333333;sw114a002_coda_05.xls;;;
0,427558333333333;sw114a002_coda_05.xls;;;
0,432508333333333;sw114a002_coda_05.xls;;;
0,428883333333333;sw114a002_coda_05.xls;;;
0,428958333333333;sw114a002_coda_05.xls;;;
0,425258333333333;sw114a002_coda_05.xls;;;
0,423691666666667;sw114a002_coda_05.xls;;;
0,426458333333334;sw114a002_coda_05.xls;;;
0,426016666666666;sw114a002_coda_05.xls;;;
0,429575;sw114a002_coda_05.xls;;;
0,429466666666667;sw114a002_coda_05.xls;;;
0,431575;sw114a002_coda_05.xls;;;
0,430841666666667;sw114a002_coda_05.xls;;;
0,428733333333334;sw114a002_coda_05.xls;;;
0,422008333333333;sw114a002_coda_05.xls;;;
0,427558333333333;sw114a002_coda_05.xls;;;
0,422991666666666;sw114a002_coda_05.xls;;;
0,422033333333333;sw114a002_coda_05.xls;;;
0,428600000000001;sw114a002_coda_05.xls;;;
0,484024999999999;sw114a002_coda_05.xls;;;
0,433825000000001;sw114a002_coda_05.xls;;;
0,427391666666667;sw114a002_coda_05.xls;;;
0,426083333333333;sw114a002_coda_05.xls;;;
0,427899999999999;sw114a002_coda_05.xls;;;
0,428241666666668;sw114a002_coda_05.xls;;;
0,427408333333332;sw114a002_coda_05.xls;;;
0,434116666666666;sw114a002_coda_05.xls;;;
0,440950000000001;sw114a002_coda_05.xls;;;
0,460991666666667;sw114a002_coda_05.xls;;;
0,454641666666666;sw114a002_coda_05.xls;;;
0,448241666666668;sw114a002_coda_05.xls;;;
0,452891666666666;sw114a002_coda_05.xls;;;
0,434841666666667;sw114a002_coda_05.xls;;;
0,430308333333333;sw114a002_coda_05.xls;;;
0,428608333333333;sw114a002_coda_05.xls;;;
0,421566666666667;sw114a002_coda_05.xls;;;
0,426733333333335;sw114a002_coda_05.xls;;;
0,426349999999999;sw114a002_coda_05.xls;;;
0,427433333333333;sw114a002_coda_05.xls;;;
0,423291666666668;sw114a002_coda_05.xls;;;
0,415199999999999;sw114a002_coda_05.xls;;;
0,426075000000001;sw114a002_coda_05.xls;;;
0,42465;sw114a002_coda_05.xls;;;
0,432433333333332;sw114a002_coda_05.xls;;;
0,451000000000001;sw114a002_coda_05.xls;;;
0,451450000000001;sw114a002_coda_05.xls;;;
0,454516666666667;sw114a002_coda_05.xls;;;
0,449400000000001;sw114a002_coda_05.xls;;;
0,434466666666665;sw114a002_coda_05.xls;;;
0,44115;sw114a002_coda_05.xls;;;
0,433116666666667;sw114a002_coda_05.xls;;;
0,420949999999998;sw114a002_coda_05.xls;;;
0,422650000000001;sw114a002_coda_05.xls;;;
0,424983333333333;sw114a002_coda_05.xls;;;
0,505466666666667;sw114a002_coda_05.xls;;;
0,442108333333334;sw114a002_coda_05.xls;;;
0,435291666666668;sw114a002_coda_05.xls;;;
0,426666666666666;sw114a002_coda_05.xls;;;
0,4161;sw114a002_coda_05.xls;;;
0,419283333333333;sw114a002_coda_05.xls;;;
0,427316666666666;sw114a002_coda_05.xls;;;
0,429416666666668;sw114a002_coda_05.xls;;;
0,449358333333333;sw114a002_coda_05.xls;;;
0,470700000000001;sw114a002_coda_05.xls;;;
0,458366666666667;sw114a002_coda_05.xls;;;
0,459349999999997;sw114a002_coda_05.xls;;;
0,455866666666669;sw114a002_coda_05.xls;;;
0,442141666666664;sw114a002_coda_05.xls;;;
0,432508333333335;sw114a002_coda_05.xls;;;
0,44415;sw114a002_coda_05.xls;;;
0,502200000000002;sw114a002_coda_05.xls;;;
0,460699999999996;sw114a002_coda_05.xls;;;
0,44209166666667;sw114a002_coda_05.xls;;;
0,449783333333329;sw114a002_coda_05.xls;;;
0,488016666666667;sw114a002_coda_05.xls;;;
0,50609166666667;sw114a002_coda_05.xls;;;
0,461091666666668;sw114a002_coda_05.xls;;;
0,479158333333331;sw114a002_coda_05.xls;;;
0,459483333333331;sw114a002_coda_05.xls;;;
0,457233333333335;sw114a002_coda_05.xls;;;
0,446233333333332;sw114a002_coda_05.xls;;;
0,43448333333334;sw114a002_coda_05.xls;;;
0,447749999999999;sw114a002_coda_05.xls;;;
0,447524999999999;sw114a002_coda_05.xls;;;
0,443874999999998;sw114a002_coda_05.xls;;;
0,446766666666669;sw114a002_coda_05.xls;;;
0,443233333333332;sw114a002_coda_05.xls;;;
0,444083333333332;sw114a002_coda_05.xls;;;
0,456450000000004;sw114a002_coda_05.xls;;;
0,456633333333329;sw114a002_coda_05.xls;;;
0,464433333333332;sw114a002_coda_05.xls;;;
0,44025833333334;sw114a002_coda_05.xls;;;
0,445241666666661;sw114a002_coda_05.xls;;;
0,433983333333337;sw114a002_coda_05.xls;;;
0,431941666666667;sw114a002_coda_05.xls;;;
0,445508333333329;sw114a002_coda_05.xls;;;
0,517758333333333;sw114a002_coda_05.xls;;;
0,451416666666667;sw114a002_coda_05.xls;;;
0,453800000000001;sw114a002_coda_05.xls;;;
0,444425000000003;sw114a002_coda_05.xls;;;
0,43610833333333;sw114a002_coda_05.xls;;;
0,441208333333336;sw114a002_coda_05.xls;;;
0,438183333333335;sw114a002_coda_05.xls;;;
0,443741666666668;sw114a002_coda_05.xls;;;
0,452224999999999;sw114a002_coda_05.xls;;;
0,448641666666667;sw114a002_coda_05.xls;;;
0,433700000000002;sw114a002_coda_05.xls;;;
0,433416666666666;sw114a002_coda_05.xls;;;
0,439149999999998;sw114a002_coda_05.xls;;;
0,446933333333334;sw114a002_coda_05.xls;;;
0,443191666666664;sw114a002_coda_05.xls;;;
0,440966666666668;sw114a002_coda_05.xls;;;
0,441433333333336;sw114a002_coda_05.xls;;;
0,433833333333332;sw114a002_coda_05.xls;;;
0,432233333333329;sw114a002_coda_05.xls;;;
0,432850000000002;sw114a002_coda_05.xls;;;
0,4345;sw114a002_coda_05.xls;;;
0,427941666666669;sw114a002_coda_05.xls;;;
0,446241666666666;sw114a002_coda_05.xls;;;
