Frame,Time,X,Y
248,9.92,181.959977,138.179512
249,9.96,180.944408,138.421987
250,10,180.043605,139.170977
251,10.04,179.062089,139.69624
252,10.08,178.090946,140.027644
253,10.12,176.886394,139.975444
254,10.16,175.565234,139.782482
255,10.2,174.043461,139.500979
256,10.24,172.498726,139.519106
257,10.28,170.905342,139.483185
258,10.32,169.427151,139.788523
259,10.36,168.120733,140.302647
260,10.4,167.024293,140.71221
261,10.44,166.003131,140.875889
262,10.48,165.045976,140.99687
263,10.52,164.213826,140.855162
264,10.56,163.528631,140.767903
265,10.6,162.974796,140.531224
266,10.64,162.556779,140.367712
267,10.68,162.107184,140.195853
268,10.72,161.859727,140.101079
269,10.76,161.722196,139.888613
270,10.8,161.810334,139.827755
271,10.84,162.004352,139.708526
272,10.88,162.307013,139.675893
273,10.92,162.510084,139.634602
274,10.96,162.737181,139.597151
275,11,162.945718,139.363194
276,11.04,163.005162,139.290915
277,11.08,163.105893,139.168707
278,11.12,163.163256,139.193658
279,11.16,163.250388,139.114858
280,11.2,163.455412,139.254698
281,11.24,163.850029,139.597706
282,11.28,164.234259,140.076809
283,11.32,164.542951,140.412121
284,11.36,164.731473,140.843496
285,11.4,164.886518,140.969961
286,11.44,165.099456,141.04882
287,11.48,165.448922,140.881454
288,11.52,165.878824,140.7903
289,11.56,166.455198,140.603196
290,11.6,167.21399,140.449665
291,11.64,168.080861,140.173593
292,11.68,169.238671,140.068179
293,11.72,170.52228,140.05177
294,11.76,171.833365,140.162621
295,11.8,173.182166,140.124161
296,11.84,174.511808,140.094404
297,11.88,175.896764,139.987968
298,11.92,177.22866,139.911882
299,11.96,178.635011,139.777057
300,12,180.074106,139.800525
301,12.04,181.489179,139.770692
302,12.08,183.027012,139.838343
303,12.12,184.749868,139.905426
304,12.16,186.325967,140.285285
305,12.2,187.832711,140.530981
306,12.24,188.994284,140.712322
307,12.28,189.827305,140.651173
308,12.32,190.550176,140.642969
309,12.36,190.98546,140.458433
310,12.4,191.147453,140.321398
311,12.44,191.159475,139.978027
312,12.48,191.145252,139.809738
313,12.52,191.037499,139.527758
314,12.56,190.867326,139.330264
315,12.6,190.680595,139.14257
316,12.64,190.536361,139.018921
317,12.68,190.181262,138.859426
318,12.72,190.036818,138.651373
319,12.76,190.045027,138.414702
320,12.8,190.040077,138.188561
321,12.84,190.06702,138.166975
322,12.88,190.188999,138.393909
323,12.92,190.258658,138.845917
324,12.96,190.283792,139.277895
325,13,190.376646,139.797968
326,13.04,190.35354,140.399422
327,13.08,190.193507,140.880785
328,13.12,189.905953,141.210092
329,13.16,189.301423,141.347505
330,13.2,188.522142,141.421557
331,13.24,187.550582,141.365833
332,13.28,186.398452,141.139087
333,13.32,185.068245,140.948352
334,13.36,183.743041,140.607849
335,13.4,182.185856,140.168438
336,13.44,180.60391,140.093493
337,13.48,179.063347,140.27297
338,13.52,177.612378,140.79688
339,13.56,176.378019,141.317241
340,13.6,175.150076,141.621126
341,13.64,173.952625,141.759514
342,13.68,172.699982,141.82944
343,13.72,171.356235,141.880039
344,13.76,170.011305,141.925681
345,13.8,168.685554,141.948621
346,13.84,167.305466,141.983875
347,13.88,166.054252,142.024988
348,13.92,164.855079,142.118613
349,13.96,163.762364,142.181051
350,14,162.87312,142.166576
351,14.04,162.051828,142.147613
352,14.08,161.435134,142.077305
353,14.12,160.941409,141.912334
354,14.16,160.477708,141.68546
355,14.2,160.166986,141.480641
356,14.24,159.943861,141.362857
357,14.28,159.898498,141.198815
358,14.32,160.087077,140.988316
359,14.36,160.50614,140.824597
360,14.4,161.017065,140.820683
361,14.44,161.451472,140.780127
362,14.48,161.823953,140.72134
363,14.52,162.132427,140.520377
364,14.56,162.372185,140.131117
365,14.6,162.530156,139.830072
366,14.64,162.658378,139.563629
367,14.68,162.749421,139.436599
368,14.72,162.83449,139.489852
369,14.76,163.064945,139.651655
370,14.8,163.452816,140.14803
371,14.84,163.786589,140.935924
372,14.88,163.914108,141.614969
373,14.92,163.937099,141.959625
374,14.96,163.890356,142.046673
375,15,163.807026,141.935808
376,15.04,163.789076,141.631475
377,15.08,163.727345,141.163824
378,15.12,163.78209,140.627483
379,15.16,164.062754,139.954966
380,15.2,164.587981,139.153432
381,15.24,165.318766,138.437115
382,15.28,166.198987,137.92989
383,15.32,167.262465,137.488877
384,15.36,168.432548,137.018925
385,15.4,169.62963,136.42939
386,15.44,170.566405,135.87815
387,15.48,171.685863,135.263347
388,15.52,172.828344,134.831126
389,15.56,174.01594,134.440313
390,15.6,175.526526,134.095039
391,15.64,177.400989,133.943003
392,15.68,179.819253,133.961928
393,15.72,182.116433,134.083214
394,15.76,183.854836,134.247871
395,15.8,184.858705,134.033965
396,15.84,185.205365,133.489306
397,15.88,184.939028,132.750412
398,15.92,184.415702,131.894807
399,15.96,183.475176,131.354143
400,16,182.43066,131.123338
401,16.04,181.303943,130.929366
402,16.08,180.143887,130.550822
403,16.12,178.990867,129.857794
404,16.16,177.814817,129.093243
405,16.2,176.450531,128.336819
406,16.24,175.075552,127.310131
407,16.28,174.051381,125.843229
408,16.32,173.806416,124.634342
409,16.36,174.376812,124.077139
410,16.4,175.412103,124.598942
411,16.44,176.846056,125.320632
