Frame,Time,X,Y
200,8,157.66012,167.387146
201,8.04,159.329564,167.227535
202,8.08,159.77641,167.220021
203,8.12,159.8446,167.177147
204,8.16,159.861264,167.157348
205,8.2,159.891537,167.159413
206,8.24,159.953225,167.132256
207,8.28,160.025562,167.114402
208,8.32,160.079712,167.138435
209,8.36,160.10706,167.134771
210,8.4,160.19488,167.162978
211,8.44,160.264897,167.058556
212,8.48,160.305024,167.092425
213,8.52,160.377504,167.080875
214,8.56,160.500587,167.166948
215,8.6,160.604009,167.148662
216,8.64,160.645791,167.250065
217,8.68,160.721603,167.290422
218,8.72,160.839466,167.359231
219,8.76,160.994183,167.431233
220,8.8,161.648492,167.518473
221,8.84,162.453569,168.050621
222,8.88,163.204654,168.023617
223,8.92,163.613217,168.068657
224,8.96,163.540025,168.135838
225,9,163.446527,168.130135
226,9.04,163.428223,168.28518
227,9.08,163.435337,168.307123
228,9.12,163.462462,168.345583
229,9.16,163.484923,168.342851
230,9.2,163.4811,168.347796
231,9.24,163.503388,168.320234
232,9.28,163.455493,168.311092
233,9.32,163.365118,168.307551
234,9.36,163.27701,168.310151
235,9.4,163.296958,168.264499
236,9.44,163.32676,168.300013
237,9.48,163.364363,168.262908
238,9.52,163.433731,168.284719
239,9.56,163.461371,168.267188
240,9.6,163.39807,168.200868
241,9.64,163.033133,168.088978
242,9.68,162.524649,168.142033
243,9.72,161.916774,168.419213
244,9.76,161.389684,168.727727
245,9.8,161.160991,168.47788
246,9.84,161.012641,168.377472
247,9.88,160.93892,168.220275
248,9.92,160.904605,168.26427
249,9.96,160.88211,168.158446
250,10,160.822508,168.19191
251,10.04,160.801161,168.191299
252,10.08,160.78875,168.222961
253,10.12,160.736414,168.187802
254,10.16,160.684152,168.201759
255,10.2,160.628185,168.190649
256,10.24,160.551677,168.240476
257,10.28,160.488917,168.272795
258,10.32,160.415828,168.312295
259,10.36,160.311664,168.290476
260,10.4,160.240872,168.305213
261,10.44,160.119666,168.279862
262,10.48,159.681848,168.185163
263,10.52,158.573603,167.673469
264,10.56,156.847927,167.040364
265,10.6,155.30697,166.686147
266,10.64,154.077189,167.090259
267,10.68,153.787494,167.166506
268,10.72,153.658081,167.167551
269,10.76,153.588448,167.109794
270,10.8,153.573418,167.080921
271,10.84,153.587224,167.111412
272,10.88,153.604334,167.164797
273,10.92,153.637734,167.195215
274,10.96,153.633838,167.263578
275,11,153.631914,167.234436
276,11.04,153.639441,167.245877
277,11.08,153.660441,167.230292
278,11.12,153.657535,167.241891
279,11.16,153.683611,167.202551
280,11.2,153.695756,167.230795
281,11.24,153.732592,167.229344
282,11.28,153.800936,167.274568
283,11.32,153.871568,167.256803
284,11.36,154.035198,167.290235
285,11.4,154.351359,167.166128
286,11.44,155.01824,166.899119
287,11.48,156.046268,166.568453
288,11.52,157.709556,167.099035
289,11.56,159.515317,167.14774
290,11.6,160.077004,167.138139
291,11.64,160.269579,167.165109
292,11.68,160.407366,167.255786
293,11.72,160.484028,167.281852
294,11.76,160.503611,167.327923
295,11.8,160.57836,167.326663
296,11.84,160.590449,167.356665
297,11.88,160.672826,167.384398
298,11.92,160.764603,167.54735
299,11.96,160.88083,167.55033
300,12,160.94193,167.608326
301,12.04,161.016732,167.603347
302,12.08,161.078821,167.637672
303,12.12,161.155393,167.762925
304,12.16,161.216566,167.836899
305,12.2,161.346403,167.918981
306,12.24,161.419577,168.016165
307,12.28,161.512535,168.059352
308,12.32,162.027525,168.010649
309,12.36,163.068743,167.935558
310,12.4,164.261504,167.965407
311,12.44,165.233703,167.840151
312,12.48,165.514384,167.932323
313,12.52,165.461149,167.926455
314,12.56,165.346337,167.976032
315,12.6,165.362503,167.983732
316,12.64,165.398968,168.005407
317,12.68,165.40053,168.017627
318,12.72,165.433116,168.011335
319,12.76,165.412657,167.984039
320,12.8,165.395804,167.991421
321,12.84,165.355229,167.954492
322,12.88,165.274422,167.918392
323,12.92,165.265095,167.913791
324,12.96,165.280946,167.90755
325,13,165.283532,167.918364
326,13.04,165.269,167.90695
327,13.08,165.12247,167.892028
328,13.12,164.771402,167.829568
329,13.16,164.044677,167.726521
330,13.2,163.250925,167.887657
331,13.24,162.563445,168.142508
332,13.28,162.030814,168.445441
333,13.32,161.888508,168.371348
334,13.36,161.780121,168.207035
335,13.4,161.732324,168.120295
336,13.44,161.678115,168.031315
337,13.48,161.619095,167.965507
338,13.52,161.51436,167.919983
339,13.56,161.400845,167.930923
340,13.6,161.310509,167.87448
341,13.64,161.206698,167.883355
342,13.68,161.146771,167.867624
343,13.72,161.066981,167.855906
344,13.76,160.990237,167.831784
345,13.8,160.888394,167.821722
346,13.84,160.747392,167.754879
347,13.88,160.649363,167.735903
348,13.92,160.498763,167.700605
349,13.96,160.238785,167.659991
350,14,159.672644,167.670676
351,14.04,158.42673,166.970556
352,14.08,156.901888,166.384309
353,14.12,155.378841,165.569232
354,14.16,153.940993,165.939588
355,14.2,153.438152,166.167614
356,14.24,153.207963,166.146658
357,14.28,153.145279,166.033362
358,14.32,153.151806,166.038049
359,14.36,153.18582,166.100813
360,14.4,153.197402,166.161417
361,14.44,153.215531,166.21359
362,14.48,153.215413,166.217747
363,14.52,153.225861,166.215211
364,14.56,153.23469,166.198496
365,14.6,153.235603,166.195721
366,14.64,153.248003,166.177597
367,14.68,153.260465,166.169763
368,14.72,153.266025,166.166547
369,14.76,153.288843,166.163503
370,14.8,153.317993,166.201798
371,14.84,153.382535,166.222068
372,14.88,153.478067,166.256065
373,14.92,153.70234,166.27838
374,14.96,154.0805,166.246765
375,15,154.823894,165.936312
376,15.04,156.360732,166.052919
377,15.08,158.573211,166.483428
378,15.12,159.948623,166.733903
379,15.16,160.161169,166.58961
380,15.2,160.275932,166.53716
381,15.24,160.363339,166.654629
382,15.28,160.489738,166.709103
383,15.32,160.532912,166.766979
384,15.36,160.592638,166.807505
385,15.4,160.645988,166.843777
386,15.44,160.699527,166.862418
387,15.48,160.78622,166.890447
388,15.52,160.861951,166.887502
389,15.56,160.934998,166.91916
390,15.6,160.999903,166.976458
391,15.64,161.074539,167.012858
392,15.68,161.17582,167.055289
393,15.72,161.247193,167.178861
394,15.76,161.367039,167.317664
395,15.8,161.442339,167.418667
396,15.84,161.823745,167.487558
397,15.88,162.758484,167.435319
398,15.92,163.897971,167.42926
399,15.96,164.840669,167.335623
400,16,165.272788,167.36338
401,16.04,165.258042,167.413967
402,16.08,165.191534,167.427014
403,16.12,165.14102,167.400164
404,16.16,165.112319,167.396386
405,16.2,165.068858,167.37443
406,16.24,164.854288,167.498731
407,16.28,164.372472,167.424645
408,16.32,164.095388,167.46833
409,16.36,164.021435,167.484572
410,16.4,163.911381,167.533697
411,16.44,163.937629,167.526829
412,16.48,164.003493,167.507917
413,16.52,164.06835,167.470936
414,16.56,164.091678,167.494337
415,16.6,164.045882,167.484999
416,16.64,163.86771,167.533376
417,16.68,163.51937,167.526078
418,16.72,162.768917,167.596413
419,16.76,161.929792,168.058505
420,16.8,161.30701,168.821863
421,16.84,161.071348,169.047228
422,16.88,160.979962,168.989457
423,16.92,160.937269,168.92411
424,16.96,160.846922,168.800328
425,17,160.801168,168.795479
426,17.04,160.704863,168.810279
427,17.08,160.624998,168.81029
428,17.12,160.504537,168.769711
429,17.16,160.498782,168.736089
430,17.2,160.440162,168.855183
431,17.24,160.380987,168.850844
432,17.28,160.275277,168.894748
433,17.32,160.158213,168.897788
434,17.36,160.077277,168.851366
435,17.4,160.03777,168.817229
436,17.44,159.90637,168.794988
437,17.48,159.566247,168.802483
438,17.52,159.364707,168.815223
439,17.56,159.304456,168.808198
440,17.6,158.915894,168.854943
441,17.64,157.862218,168.323444
442,17.68,156.235086,167.225212
443,17.72,154.692098,167.050841
444,17.76,154.082477,167.341918
445,17.8,153.844073,167.339037
446,17.84,153.702928,167.334582
447,17.88,153.66228,167.274449
448,17.92,153.668219,167.288485
449,17.96,153.718793,167.284819
450,18,153.754709,167.322272
451,18.04,153.745849,167.306771
452,18.08,153.737779,167.286797
453,18.12,153.720158,167.238002
454,18.16,153.765973,167.213164
455,18.2,153.778703,167.193402
456,18.24,153.769113,167.205562
457,18.28,153.764093,167.202666
458,18.32,153.770594,167.22788
459,18.36,153.818618,167.286506
460,18.4,153.897322,167.305564
461,18.44,154.099698,167.317977
462,18.48,154.473709,167.309429
463,18.52,155.499771,167.066509
464,18.56,157.43124,167.272889
465,18.6,159.494363,167.437929
466,18.64,160.613265,167.388333
467,18.68,160.784899,167.187795
468,18.72,160.859175,167.216576
469,18.76,160.960624,167.213422
470,18.8,161.024151,167.203653
471,18.84,161.090353,167.20859
472,18.88,161.168582,167.210802
473,18.92,161.208782,167.191042
474,18.96,161.239488,167.248376
475,19,161.307436,167.23269
476,19.04,161.353673,167.289761
477,19.08,161.43863,167.272844
478,19.12,161.565997,167.459049
479,19.16,161.624773,167.464121
480,19.2,161.642595,167.583438
481,19.24,161.716952,167.572759
482,19.28,161.793148,167.703634
483,19.32,161.913842,167.704164
484,19.36,162.316429,167.643051
485,19.4,163.3266,167.502941
486,19.44,164.422163,167.594412
487,19.48,165.245311,167.508968
488,19.52,165.478653,167.559691
489,19.56,165.436307,167.605665
490,19.6,165.366366,167.638382
491,19.64,165.281299,167.601215
492,19.68,165.226237,167.623752
493,19.72,165.211906,167.606502
494,19.76,165.043001,167.664605
495,19.8,164.630799,167.64481
496,19.84,164.26502,167.48919
497,19.88,164.091721,167.499955
498,19.92,163.996937,167.584791
499,19.96,163.974964,167.60045
500,20,163.999674,167.621348
501,20.04,164.001413,167.602939
502,20.08,164.021758,167.654523
503,20.12,164.031073,167.654867
504,20.16,163.950712,167.650787
505,20.2,163.745082,167.510895
506,20.24,163.283476,167.354042
507,20.28,162.406157,167.521886
508,20.32,161.437382,167.93906
509,20.36,160.658734,168.29147
510,20.4,160.446563,167.959645
511,20.44,160.329211,167.785876
512,20.48,160.261632,167.791994
513,20.52,160.235583,167.801179
514,20.56,160.207772,167.978782
515,20.6,160.177117,168.006816
516,20.64,160.13271,168.092735
517,20.68,160.095979,168.08684
518,20.72,160.060358,168.065657
519,20.76,159.967175,168.039764
520,20.8,159.863407,168.118619
521,20.84,159.797543,168.163882
522,20.88,159.710753,168.267796
523,20.92,159.643349,168.232931
524,20.96,159.546145,168.207452
525,21,159.199179,168.23576
526,21.04,158.716719,168.383252
527,21.08,158.129859,168.388737
528,21.12,156.995083,167.932227
529,21.16,155.308069,166.881869
530,21.2,153.667364,166.665902
531,21.24,152.982619,166.841838
532,21.28,152.726173,166.809157
533,21.32,152.537235,166.75127
534,21.36,152.486808,166.734327
535,21.4,152.476871,166.750203
536,21.44,152.547193,166.760992
537,21.48,152.633588,166.767313
538,21.52,152.627538,166.785218
539,21.56,152.630278,166.778723
540,21.6,152.629229,166.771839
541,21.64,152.63418,166.767536
542,21.68,152.650139,166.779931
543,21.72,152.681412,166.770363
544,21.76,152.7144,166.797274
545,21.8,152.732587,166.837337
546,21.84,152.776016,166.914579
547,21.88,152.845465,166.934114
548,21.92,153.000881,166.943973
549,21.96,153.34363,166.924234
550,22,154.232766,166.723526
551,22.04,156.1387,167.093232
552,22.08,158.629927,167.533012
553,22.12,159.712592,167.316654
554,22.16,159.882422,167.181923
555,22.2,159.989219,167.15655
556,22.24,160.076473,167.221432
557,22.28,160.154444,167.247275
558,22.32,160.228826,167.337882
559,22.36,160.329148,167.308377
560,22.4,160.366427,167.378769
561,22.44,160.458833,167.368395
562,22.48,160.504502,167.442844
563,22.52,160.600133,167.455224
564,22.56,160.622631,167.553139
565,22.6,160.684005,167.644799
566,22.64,160.752703,167.707539
567,22.68,160.828095,167.769578
568,22.72,160.914449,167.867662
569,22.76,160.985,167.889517
570,22.8,161.083902,167.851788
571,22.84,161.51025,167.548437
572,22.88,162.481462,167.406684
573,22.92,163.639364,167.302539
574,22.96,164.491034,167.315277
575,23,164.964348,167.230075
576,23.04,164.985516,167.259376
577,23.08,164.929301,167.253292
578,23.12,164.888258,167.247282
579,23.16,164.855347,167.211147
580,23.2,164.86188,167.218878
581,23.24,164.719143,167.23747
582,23.28,164.367993,167.264312
583,23.32,163.988791,167.117026
584,23.36,163.933912,167.100044
585,23.4,163.896363,167.072779
586,23.44,163.873043,167.162298
587,23.48,163.894285,167.166985
588,23.52,163.935701,167.170697
589,23.56,163.974001,167.0835
590,23.6,163.957282,167.138357
591,23.64,163.834241,167.096721
592,23.68,163.358504,167.014141
593,23.72,162.454653,166.985542
594,23.76,161.431883,167.219821
595,23.8,160.560323,167.538102
596,23.84,159.990881,167.79537
597,23.88,159.819376,167.409685
598,23.92,159.666593,167.339172
599,23.96,159.611651,167.295121
600,24,159.588461,167.333026
601,24.04,159.525072,167.371598
602,24.08,159.455705,167.361351
603,24.12,159.370429,167.411312
604,24.16,159.339943,167.44244
605,24.2,159.260871,167.423546
606,24.24,159.164172,167.410848
607,24.28,159.02506,167.423124
608,24.32,158.886372,167.463016
609,24.36,158.741455,167.511335
610,24.4,158.632726,167.553051
611,24.44,158.523067,167.526833
612,24.48,158.320468,167.504554
613,24.52,157.937443,167.461515
614,24.56,157.252073,167.479714
615,24.6,156.164087,167.321981
616,24.64,154.299792,166.889887
617,24.68,152.221274,166.237441
618,24.72,150.806243,166.550163
619,24.76,150.441945,166.470576
620,24.8,150.346785,166.406535
621,24.84,150.337069,166.41449
622,24.88,150.376461,166.464415
623,24.92,150.411955,166.467067
624,24.96,150.408117,166.547862
625,25,150.40206,166.53507
626,25.04,150.414451,166.556435
627,25.08,150.42232,166.531462
628,25.12,150.434225,166.501741
629,25.16,150.444937,166.489051
630,25.2,150.436885,166.49205
631,25.24,150.433351,166.472262
632,25.28,150.447124,166.515519
633,25.32,150.451447,166.523234
634,25.36,150.467939,166.640023
635,25.4,150.60272,166.648975
636,25.44,150.836616,166.626456
637,25.48,151.425256,166.515267
638,25.52,153.016799,166.381586
639,25.56,154.757491,166.938396
640,25.6,156.726604,167.521206
641,25.64,157.674884,167.256728
642,25.68,157.802759,167.288739
643,25.72,157.904991,167.204719
644,25.76,157.980758,167.286808
645,25.8,158.040632,167.317573
646,25.84,158.221818,167.354461
647,25.88,158.291277,167.307652
648,25.92,158.390563,167.359416
649,25.96,158.500865,167.308977
650,26,158.620221,167.316572
651,26.04,158.758536,167.292833
652,26.08,158.88286,167.295579
653,26.12,158.96005,167.323038
654,26.16,159.063222,167.371095
655,26.2,159.140414,167.406011
656,26.24,159.258161,167.482394
657,26.28,159.368159,167.572777
658,26.32,159.623185,167.864624
659,26.36,160.474583,167.899403
660,26.4,161.59802,168.030485
661,26.44,162.631128,167.976732
662,26.48,163.475418,167.885261
663,26.52,163.689913,167.874908
664,26.56,163.585931,167.921906
665,26.6,163.514181,167.952708
666,26.64,163.499451,167.982454
667,26.68,163.509234,167.984948
668,26.72,163.456294,168.027374
669,26.76,163.029756,167.973634
670,26.8,162.390084,167.848662
671,26.84,162.104421,167.670949
672,26.88,162.089702,167.680416
673,26.92,162.077524,167.659447
674,26.96,162.103081,167.671405
675,27,162.122451,167.686678
676,27.04,162.134842,167.69515
677,27.08,162.122396,167.678109
678,27.12,161.953738,167.685078
679,27.16,161.39948,167.605043
680,27.2,160.595764,167.667783
681,27.24,159.792918,167.93546
682,27.28,159.007118,168.482014
683,27.32,158.359784,168.779106
684,27.36,158.209129,168.360216
685,27.4,158.137718,168.192789
686,27.44,158.066887,168.031959
687,27.48,158.007455,167.948614
688,27.52,157.942927,167.898212
689,27.56,157.841456,167.938174
690,27.6,157.732247,167.931006
691,27.64,157.634235,167.908947
692,27.68,157.554676,168.001238
693,27.72,157.461583,167.956879
694,27.76,157.386793,168.029984
695,27.8,157.291421,167.950383
696,27.84,157.196825,167.947313
697,27.88,157.051531,167.914073
698,27.92,156.811801,167.901004
699,27.96,156.395021,167.87159
700,28,155.936587,167.839356
701,28.04,154.935008,167.783674
702,28.08,153.396551,167.370243
703,28.12,151.662489,166.523874
704,28.16,149.982826,166.57586
705,28.2,149.291183,166.691065
706,28.24,149.097675,166.744836
707,28.28,148.967102,166.688214
708,28.32,148.971115,166.688868
709,28.36,148.973245,166.674783
710,28.4,149.027776,166.713957
711,28.44,149.063672,166.7166
712,28.48,149.070181,166.756557
713,28.52,149.057065,166.722207
714,28.56,149.074558,166.722566
715,28.6,149.051579,166.711809
716,28.64,149.060963,166.72895
717,28.68,149.01632,166.679055
718,28.72,149.03423,166.788144
719,28.76,149.063097,166.786175
720,28.8,149.065321,166.8292
721,28.84,149.102052,166.851135
722,28.88,149.218961,166.88368
723,28.92,149.448465,166.84255
724,28.96,149.868646,166.81133
725,29,150.796333,166.642808
726,29.04,152.549479,167.280645
727,29.08,155.211212,167.863289
728,29.12,156.110494,168.157834
729,29.16,156.228139,168.048905
730,29.2,156.352102,168.057442
731,29.24,156.45501,168.12996
732,29.28,156.521692,168.183209
733,29.32,156.581939,168.14676
734,29.36,156.611802,168.181388
735,29.4,156.678109,168.221428
736,29.44,156.749246,168.283345
737,29.48,156.813007,168.306374
738,29.52,156.881674,168.38134
739,29.56,156.954346,168.310266
740,29.6,156.986057,168.419308
741,29.64,157.050282,168.483482
742,29.68,157.046523,168.640613
743,29.72,157.134221,168.716318
744,29.76,157.161837,168.844606
745,29.8,157.456073,168.859343
746,29.84,158.296738,168.871955
747,29.88,159.476537,169.000768
748,29.92,160.590888,169.034952
749,29.96,161.125986,169.05328
750,30,161.225417,169.141624
751,30.04,161.131499,169.142583
752,30.08,161.121106,169.174934
753,30.12,161.18919,169.173676
754,30.16,161.264225,169.252247
755,30.2,161.184195,169.207369
756,30.24,161.194873,169.215722
757,30.28,161.168489,169.190586
758,30.32,161.146153,169.171546
759,30.36,161.094949,169.141138
760,30.4,161.110898,169.168152
761,30.44,161.113178,169.152832
762,30.48,161.155357,169.223463
763,30.52,161.136142,169.218906
764,30.56,161.08313,169.185651
765,30.6,160.913604,169.135033
766,30.64,160.460925,169.092696
767,30.68,159.600297,169.224878
768,30.72,158.692221,169.614819
769,30.76,158.045478,169.939771
770,30.8,157.852485,169.966575
771,30.84,157.773569,169.917375
772,30.88,157.730773,169.756872
773,30.92,157.718663,169.718645
774,30.96,157.626251,169.711628
775,31,157.530582,169.603661
776,31.04,157.402718,169.714706
777,31.08,157.313914,169.667475
778,31.12,157.185911,169.688494
779,31.16,157.102138,169.643844
780,31.2,157.005451,169.662564
781,31.24,156.906645,169.630461
782,31.28,156.817288,169.55593
783,31.32,156.742501,169.500551
784,31.36,156.625045,169.466695
785,31.4,156.553693,169.41546
786,31.44,156.474988,169.403982
787,31.48,156.275211,169.309022
788,31.52,155.244379,169.315742
789,31.56,153.37032,168.768231
790,31.6,150.966226,168.084635
791,31.64,149.5603,167.681268
792,31.68,149.252988,167.735611
793,31.72,149.139958,167.710363
794,31.76,149.074717,167.676763
795,31.8,149.076838,167.686198
796,31.84,149.122831,167.714307
797,31.88,149.201786,167.733138
798,31.92,149.243096,167.821982
799,31.96,149.264928,167.823529
800,32,149.264041,167.808252
801,32.04,149.28994,167.768066
802,32.08,149.290937,167.791045
803,32.12,149.294966,167.770167
804,32.16,149.308804,167.802017
805,32.2,149.337245,167.783571
806,32.24,149.374869,167.819528
807,32.28,149.449648,167.817378
808,32.32,149.56914,167.841249
809,32.36,149.782933,167.788427
810,32.4,150.267346,167.69537
811,32.44,151.480919,167.695496
812,32.48,153.099648,168.292801
813,32.52,154.716714,168.251273
814,32.56,155.095126,167.978403
815,32.6,155.206734,168.004176
816,32.64,155.300895,168.018981
817,32.68,155.391773,168.018138
818,32.72,155.480428,168.016444
819,32.76,155.569362,167.973857
820,32.8,155.628696,168.026147
821,32.84,155.683319,168.048728
822,32.88,155.779949,168.042642
823,32.92,155.834212,168.047164
824,32.96,155.881073,168.094149
825,33,155.940687,168.141981
826,33.04,156.020251,168.274773
827,33.08,156.09282,168.3187
828,33.12,156.154222,168.435813
829,33.16,156.251539,168.445941
830,33.2,156.390764,168.523954
831,33.24,156.885422,168.559003
832,33.28,158.023338,168.637321
833,33.32,159.174054,169.102892
834,33.36,160.103037,169.228229
835,33.4,160.542445,169.213961
836,33.44,160.531682,169.20276
837,33.48,160.395811,169.199634
838,33.52,160.307741,169.260643
839,33.56,160.288578,169.241027
840,33.6,160.303505,169.272357
841,33.64,160.308772,169.236465
842,33.68,160.269062,169.316156
843,33.72,160.214616,169.33184
844,33.76,160.163901,169.347145
845,33.8,160.16018,169.273197
846,33.84,160.167068,169.284647
847,33.88,160.190437,169.256142
848,33.92,160.233222,169.312386
849,33.96,160.256179,169.264811
850,34,160.224691,169.346413
851,34.04,160.089828,169.302672
852,34.08,159.776855,169.313145
853,34.12,159.172804,169.08711
854,34.16,158.590568,169.450932
855,34.2,157.977764,170.03699
856,34.24,157.677068,170.116059
857,34.28,157.485835,170.098027
858,34.32,157.408168,170.112883
859,34.36,157.352762,170.053485
860,34.4,157.316687,170.001222
861,34.44,157.250299,170.009208
862,34.48,157.177618,169.998282
863,34.52,157.112126,170.038552
864,34.56,157.042298,170.068883
865,34.6,156.957683,170.078553
866,34.64,156.892717,170.133407
867,34.68,156.80377,170.159958
868,34.72,156.69887,170.310224
869,34.76,156.6139,170.354478
870,34.8,156.515977,170.444875
871,34.84,156.423044,170.482339
872,34.88,156.23763,170.474627
873,34.92,155.936692,170.459983
874,34.96,155.187179,170.418836
875,35,153.910496,169.727449
876,35.04,152.212226,168.866062
877,35.08,150.765877,169.087962
