Frame,Time,X,Y
116,4.64,175.582474,154.355426
117,4.68,175.524318,154.406641
118,4.72,175.433705,154.529905
119,4.76,175.343553,154.528064
120,4.8,175.260811,154.626609
121,4.84,175.204014,154.616548
122,4.88,175.151009,154.665806
123,4.92,175.119678,154.729706
124,4.96,175.065103,154.753139
125,5,175.065119,154.756828
126,5.04,175.049775,154.832331
127,5.08,175.07874,154.793365
128,5.12,175.110292,154.794144
129,5.16,175.117673,154.820351
130,5.2,175.043842,154.925258
131,5.24,174.974381,154.919616
132,5.28,174.887054,154.993517
133,5.32,174.804718,154.972976
134,5.36,174.733532,154.997886
135,5.4,174.700053,155.004431
136,5.44,174.653167,154.95621
137,5.48,174.651914,154.898211
138,5.52,174.643974,154.875247
139,5.56,174.636728,154.757378
140,5.6,174.595667,154.767418
141,5.64,174.537131,154.806267
142,5.68,174.402273,154.884191
143,5.72,174.309184,154.950308
144,5.76,174.174207,155.031116
145,5.8,174.024203,155.117548
146,5.84,173.832953,155.329339
147,5.88,173.698283,155.510761
148,5.92,173.651798,155.593222
149,5.96,173.71521,155.614532
150,6,173.890832,155.657917
151,6.04,174.148789,155.552607
152,6.08,174.343117,155.516628
153,6.12,174.551441,155.508218
154,6.16,174.709614,155.535904
155,6.2,174.900572,155.492577
156,6.24,175.052913,155.52149
157,6.28,175.201475,155.406849
158,6.32,175.309492,155.32432
159,6.36,175.42579,155.239649
160,6.4,175.471193,155.201603
161,6.44,175.514561,155.140464
162,6.48,175.512115,155.121378
163,6.52,175.491443,155.057445
164,6.56,175.467017,155.047972
165,6.6,175.441432,155.036292
166,6.64,175.395148,155.037033
167,6.68,175.359556,155.035536
168,6.72,175.332631,155.067831
169,6.76,175.321191,155.024766
170,6.8,175.299425,155.092041
171,6.84,175.275458,155.111917
172,6.88,175.246526,155.131073
173,6.92,175.205855,155.122939
174,6.96,175.163283,155.189824
175,7,175.166224,155.160564
176,7.04,175.187463,155.248488
177,7.08,175.201249,155.317006
178,7.12,175.224164,155.438105
179,7.16,175.280584,155.518932
180,7.2,175.282863,155.591669
181,7.24,175.288677,155.556366
182,7.28,175.28792,155.581304
183,7.32,175.298576,155.557141
184,7.36,175.286828,155.490396
185,7.4,175.276337,155.438333
186,7.44,175.252878,155.42732
187,7.48,175.209714,155.403739
188,7.52,175.148121,155.414338
189,7.56,175.093361,155.413544
190,7.6,175.007368,155.467975
191,7.64,174.986601,155.499118
192,7.68,174.99878,155.548476
193,7.72,175.085673,155.436351
194,7.76,175.180956,155.344458
195,7.8,175.267583,155.272109
196,7.84,175.342891,155.244429
197,7.88,175.437833,155.200285
198,7.92,175.548135,155.235809
199,7.96,175.658108,155.221064
200,8,175.764107,155.289866
201,8.04,175.849508,155.301389
202,8.08,175.945133,155.330323
203,8.12,175.987386,155.293158
204,8.16,175.97548,155.278839
205,8.2,175.950395,155.202931
206,8.24,175.91046,155.172598
207,8.28,175.851917,155.120332
208,8.32,175.798109,155.104339
209,8.36,175.725668,155.075912
210,8.4,175.671405,155.108478
211,8.44,175.616737,155.071779
212,8.48,175.540217,155.111622
213,8.52,175.498101,155.143148
214,8.56,175.430968,155.253157
215,8.6,175.412954,155.269995
216,8.64,175.392113,155.354787
217,8.68,175.369736,155.341117
218,8.72,175.333872,155.409316
219,8.76,175.327286,155.417107
220,8.8,175.313009,155.431027
221,8.84,175.309324,155.44626
222,8.88,175.303287,155.56329
223,8.92,175.299451,155.606912
224,8.96,175.281438,155.666899
225,9,175.28957,155.70096
226,9.04,175.286546,155.83246
227,9.08,175.304953,155.860481
228,9.12,175.308283,155.905494
229,9.16,175.344425,155.804788
230,9.2,175.364942,155.779704
231,9.24,175.393093,155.714942
232,9.28,175.403626,155.636091
233,9.32,175.346584,155.61078
234,9.36,175.24882,155.635167
235,9.4,175.175914,155.595116
236,9.44,175.121724,155.601232
237,9.48,175.135827,155.569037
238,9.52,175.163435,155.518121
239,9.56,175.223572,155.480031
240,9.6,175.247556,155.431486
241,9.64,175.252796,155.347654
242,9.68,175.179398,155.342595
243,9.72,175.013916,155.290509
244,9.76,174.645778,155.290973
245,9.8,174.098497,155.583064
246,9.84,173.587259,155.952991
247,9.88,173.24655,156.261376
248,9.92,172.992863,156.61087
249,9.96,172.766194,156.759837
250,10,172.521304,156.94412
251,10.04,172.31815,157.083625
252,10.08,172.129999,157.272346
253,10.12,171.959616,157.266017
254,10.16,171.810819,157.29342
255,10.2,171.675565,157.371979
256,10.24,171.548686,157.418572
257,10.28,171.480636,157.489376
258,10.32,171.413783,157.578825
259,10.36,171.351349,157.591119
260,10.4,171.268451,157.64331
261,10.44,171.19695,157.701624
262,10.48,171.091003,157.810311
263,10.52,171.014247,157.834959
264,10.56,170.930506,157.861156
265,10.6,170.831289,157.807586
266,10.64,170.629941,157.888335
267,10.68,170.350407,157.878621
268,10.72,170.112576,157.863732
269,10.76,170.05411,157.879889
270,10.8,170.07137,158.012562
271,10.84,170.174374,158.002706
272,10.88,170.301255,158.079513
273,10.92,170.461923,158.048436
274,10.96,170.613318,158.026209
275,11,170.659218,157.904463
276,11.04,170.629703,157.913913
277,11.08,170.607687,157.85851
278,11.12,170.583358,157.851456
279,11.16,170.619072,157.854308
280,11.2,170.604977,157.857749
281,11.24,170.595681,157.991444
282,11.28,170.555507,158.069456
283,11.32,170.637244,158.021976
284,11.36,170.801425,157.947362
285,11.4,171.018998,157.83501
286,11.44,171.238085,157.665599
287,11.48,171.602033,157.540318
288,11.52,172.094484,157.552867
289,11.56,172.654171,157.475453
290,11.6,173.061577,157.56747
291,11.64,173.252891,157.497182
292,11.68,173.51567,157.353107
293,11.72,173.784609,157.120463
294,11.76,174.10108,156.946809
295,11.8,174.394214,156.732325
296,11.84,174.627103,156.568581
297,11.88,174.881503,156.391127
298,11.92,175.096091,156.212256
299,11.96,175.327012,156.054431
300,12,175.495503,156.036345
301,12.04,175.660165,155.979568
302,12.08,175.765876,155.992818
303,12.12,175.904989,155.98512
304,12.16,176.002361,156.006861
305,12.2,176.109001,156.044085
306,12.24,176.179397,156.15791
307,12.28,176.296205,156.173217
308,12.32,176.429864,156.30518
309,12.36,176.605558,156.42397
310,12.4,176.807615,156.594841
311,12.44,177.111824,156.772225
312,12.48,177.580084,156.900322
313,12.52,178.044216,156.912784
314,12.56,178.199228,157.046861
315,12.6,178.256166,157.012485
316,12.64,178.237335,157.020876
317,12.68,178.196537,156.973901
318,12.72,178.123152,156.995415
319,12.76,178.108319,157.066464
320,12.8,178.084206,157.136359
321,12.84,178.039925,157.158663
322,12.88,177.948367,157.114766
323,12.92,177.852349,157.050179
324,12.96,177.786228,157.057274
325,13,177.765248,156.991655
326,13.04,177.753601,156.996969
327,13.08,177.733316,156.992578
328,13.12,177.687106,156.95733
329,13.16,177.570393,156.888754
330,13.2,177.341028,156.774513
331,13.24,176.958833,156.613466
332,13.28,176.5244,156.492183
333,13.32,176.109947,156.424121
334,13.36,175.808572,156.468728
335,13.4,175.625471,156.397006
336,13.44,175.44709,156.369723
337,13.48,175.222345,156.396943
338,13.52,174.942323,156.529238
339,13.56,174.601872,156.835131
340,13.6,174.296651,157.076621
341,13.64,174.060312,157.30291
342,13.68,173.945125,157.42522
343,13.72,173.847079,157.465639
344,13.76,173.792753,157.613925
345,13.8,173.716519,157.738694
346,13.84,173.614188,157.814529
347,13.88,173.49186,157.961769
348,13.92,173.321326,158.059289
349,13.96,173.133676,158.094595
350,14,172.9147,158.189874
351,14.04,172.694182,158.396181
352,14.08,172.451403,158.531483
353,14.12,172.209749,158.531899
354,14.16,171.927351,158.612991
355,14.2,171.490377,158.636363
356,14.24,171.192247,158.700712
357,14.28,171.005642,158.855852
358,14.32,170.929436,158.996191
359,14.36,170.964722,159.137146
360,14.4,171.101801,159.180185
361,14.44,171.229561,159.063855
362,14.48,171.330469,159.076712
363,14.52,171.354448,159.10345
364,14.56,171.324033,159.027505
365,14.6,171.286684,158.944321
366,14.64,171.28661,158.945236
367,14.68,171.266394,158.823144
368,14.72,171.240475,158.78735
369,14.76,171.205447,158.725714
370,14.8,171.209013,158.570533
371,14.84,171.409645,158.453866
372,14.88,171.752251,158.25624
373,14.92,172.052584,158.148506
374,14.96,172.396265,158.171851
375,15,172.760085,158.306538
376,15.04,173.101425,158.375971
377,15.08,173.315953,158.444703
378,15.12,173.497884,158.440099
379,15.16,173.789579,158.192041
380,15.2,174.140558,157.944984
381,15.24,174.454594,157.860478
382,15.28,174.784691,157.641527
383,15.32,175.098125,157.429813
384,15.36,175.430349,157.277284
385,15.4,175.76898,157.100343
386,15.44,176.087685,156.9793
387,15.48,176.365179,156.944737
388,15.52,176.602182,156.915863
389,15.56,176.786365,157.006371
390,15.6,176.972847,157.09308
391,15.64,177.133514,157.112106
392,15.68,177.28134,157.231005
393,15.72,177.434507,157.366434
394,15.76,177.607249,157.552344
395,15.8,177.869892,157.675959
396,15.84,178.225277,157.869266
397,15.88,178.712626,157.938065
398,15.92,179.237204,157.971721
399,15.96,179.643388,158.122319
400,16,179.753635,158.141781
401,16.04,179.781691,158.184024
402,16.08,179.743516,158.287473
403,16.12,179.686369,158.26266
404,16.16,179.65608,158.413956
405,16.2,179.598743,158.448822
406,16.24,179.435314,158.441418
407,16.28,179.266645,158.417297
408,16.32,179.1418,158.379784
409,16.36,179.105146,158.340868
410,16.4,179.065605,158.378427
411,16.44,179.046762,158.336292
412,16.48,179.042444,158.246664
413,16.52,179.007993,158.200879
414,16.56,178.892661,158.19194
415,16.6,178.664369,158.092446
416,16.64,178.220558,158.091984
417,16.68,177.58131,157.968188
418,16.72,176.94013,157.789246
419,16.76,176.417074,157.762241
420,16.8,175.971972,157.911394
421,16.84,175.694712,157.952672
422,16.88,175.427405,158.204482
423,16.92,175.135963,158.53671
424,16.96,174.7992,158.863154
425,17,174.523422,159.072545
426,17.04,174.225394,159.256721
427,17.08,173.940297,159.283536
428,17.12,173.672296,159.379967
429,17.16,173.43314,159.480258
430,17.2,173.210667,159.680035
431,17.24,173.034157,159.741228
432,17.28,172.835936,159.877206
433,17.32,172.647568,159.934947
434,17.36,172.420966,160.026043
435,17.4,172.213556,160.10997
436,17.44,171.940729,160.088922
437,17.48,171.710497,160.053901
438,17.52,171.433264,160.070306
439,17.56,171.212312,159.983876
440,17.6,170.875388,160.031659
441,17.64,170.450968,160.064897
442,17.68,169.720077,160.223742
443,17.72,169.023999,160.31531
444,17.76,168.486677,160.433182
445,17.8,168.199816,160.538787
446,17.84,168.03016,160.820676
447,17.88,168.010309,160.928535
448,17.92,168.080735,160.870741
449,17.96,168.187021,160.866296
450,18,168.244344,160.937701
451,18.04,168.227971,160.866979
452,18.08,168.182343,160.856407
453,18.12,168.139854,160.848129
454,18.16,168.075479,160.844994
455,18.2,168.060916,160.74622
456,18.24,168.035799,160.708629
457,18.28,168.09692,160.642741
458,18.32,168.217811,160.51265
459,18.36,168.456124,160.429135
460,18.4,168.798512,160.275105
461,18.44,169.170208,160.081104
462,18.48,169.692726,160.067216
463,18.52,170.350103,160.026517
464,18.56,171.099624,160.133048
465,18.6,171.873665,160.302573
466,18.64,172.302379,160.433935
467,18.68,172.523659,160.390623
468,18.72,172.741779,160.42719
469,18.76,172.967717,160.350514
470,18.8,173.209562,160.382781
471,18.84,173.438639,160.244556
472,18.88,173.672293,160.13866
473,18.92,174.031202,159.898452
474,18.96,174.412076,159.746487
475,19,174.825663,159.467503
476,19.04,175.190202,159.233525
477,19.08,175.539497,159.042731
478,19.12,175.783849,158.837854
479,19.16,175.990472,158.714483
480,19.2,176.107678,158.774328
481,19.24,176.268403,158.705775
482,19.28,176.471372,158.748102
483,19.32,176.77374,158.754663
484,19.36,177.233334,158.852509
485,19.4,177.844349,158.968935
486,19.44,178.514635,159.079041
487,19.48,178.966225,159.09852
488,19.52,179.153491,159.159663
489,19.56,179.247212,159.148332
490,19.6,179.221575,159.149605
491,19.64,179.19032,159.091517
492,19.68,179.172261,159.207634
493,19.72,179.157508,159.242334
494,19.76,179.114142,159.297836
495,19.8,178.962886,159.327878
496,19.84,178.818223,159.325627
497,19.88,178.740577,159.333199
498,19.92,178.701617,159.373064
499,19.96,178.70535,159.285182
500,20,178.719935,159.256677
501,20.04,178.703814,159.22069
502,20.08,178.636331,159.221391
503,20.12,178.57738,159.222112
504,20.16,178.445166,159.201532
505,20.2,178.201225,159.029266
506,20.24,177.775303,158.925717
507,20.28,177.325044,158.823475
508,20.32,176.814351,158.896156
509,20.36,176.364277,158.978647
510,20.4,176.01669,159.122858
511,20.44,175.79293,159.192218
512,20.48,175.563131,159.345584
513,20.52,175.263649,159.685774
514,20.56,174.944809,160.036088
515,20.6,174.67155,160.252865
516,20.64,174.411039,160.463768
517,20.68,174.235346,160.560368
518,20.72,174.044017,160.602193
519,20.76,173.90657,160.693429
520,20.8,173.745036,160.781996
521,20.84,173.582073,160.852656
522,20.88,173.393744,161.005418
523,20.92,173.162406,160.970406
524,20.96,172.937557,161.076072
525,21,172.706827,161.10756
526,21.04,172.43977,161.197652
527,21.08,172.209017,161.110277
528,21.12,171.972741,161.11211
529,21.16,171.575095,161.127206
530,21.2,170.888531,161.226294
531,21.24,170.315392,161.239462
532,21.28,169.893651,161.312281
533,21.32,169.705765,161.406227
534,21.36,169.598477,161.60575
535,21.4,169.623442,161.66835
536,21.44,169.703853,161.746122
537,21.48,169.775358,161.848634
538,21.52,169.767195,161.855487
539,21.56,169.742843,161.820027
540,21.6,169.712413,161.871283
541,21.64,169.681939,161.773685
542,21.68,169.607749,161.666856
543,21.72,169.57802,161.569229
544,21.76,169.569933,161.476023
545,21.8,169.664946,161.338347
546,21.84,169.867235,161.289403
547,21.88,170.194956,161.136433
548,21.92,170.53231,161.055805
549,21.96,170.879402,160.993899
550,22,171.250952,160.994015
551,22.04,171.632259,161.048917
552,22.08,171.987007,161.12672
553,22.12,172.329707,161.176995
554,22.16,172.536097,161.293935
555,22.2,172.728746,161.262776
556,22.24,172.910371,161.243281
557,22.28,173.130096,161.162774
558,22.32,173.38203,161.103438
559,22.36,173.679807,160.911721
560,22.4,173.948079,160.736089
561,22.44,174.312812,160.517658
562,22.48,174.654734,160.294214
563,22.52,174.966006,160.120394
564,22.56,175.195309,160.013071
565,22.6,175.400204,159.837618
566,22.64,175.526027,159.817305
567,22.68,175.689315,159.778921
568,22.72,175.835673,159.733875
569,22.76,175.957771,159.763964
570,22.8,176.08318,159.781371
571,22.84,176.238159,159.809275
572,22.88,176.440951,159.916667
573,22.92,176.743783,160.066057
574,22.96,177.26443,160.228009
575,23,177.869813,160.291507
576,23.04,178.335467,160.397666
577,23.08,178.625738,160.487382
578,23.12,178.779947,160.59561
579,23.16,178.845038,160.562296
580,23.2,178.857544,160.519544
581,23.24,178.811244,160.383976
582,23.28,178.80058,160.404231
583,23.32,178.771434,160.363522
584,23.36,178.761456,160.384611
585,23.4,178.736141,160.382509
586,23.44,178.669574,160.465461
587,23.48,178.61826,160.470303
588,23.52,178.552958,160.490187
589,23.56,178.502871,160.43755
590,23.6,178.394628,160.375804
591,23.64,178.313699,160.3055
592,23.68,178.113131,160.253381
593,23.72,177.756043,160.167379
594,23.76,177.264717,160.034589
595,23.8,176.854769,159.891465
596,23.84,176.396325,159.878206
597,23.88,176.079082,159.933611
598,23.92,175.778409,160.10584
599,23.96,175.569462,160.157816
600,24,175.322618,160.294474
601,24.04,175.027997,160.445315
602,24.08,174.653427,160.789606
603,24.12,174.335958,160.990398
604,24.16,174.025266,161.153547
605,24.2,173.786158,161.227958
606,24.24,173.553587,161.446427
607,24.28,173.320894,161.443084
608,24.32,173.056681,161.572166
609,24.36,172.791181,161.712254
610,24.4,172.485654,161.891443
611,24.44,172.177385,161.982276
612,24.48,171.910124,162.12679
613,24.52,171.657904,162.104219
614,24.56,171.464569,162.18635
615,24.6,171.304211,162.183657
616,24.64,170.863953,162.223479
617,24.68,170.321248,162.304278
618,24.72,169.825235,162.414538
619,24.76,169.536045,162.542955
620,24.8,169.352566,162.747271
621,24.84,169.358544,162.883081
622,24.88,169.443375,162.979332
623,24.92,169.487806,162.996153
624,24.96,169.47629,163.0279
625,25,169.498468,163.008311
626,25.04,169.468912,162.969524
627,25.08,169.464526,162.94317
628,25.12,169.431273,162.859563
629,25.16,169.40381,162.808571
630,25.2,169.378202,162.793834
631,25.24,169.411709,162.668738
632,25.28,169.506777,162.583806
633,25.32,169.707113,162.508915
634,25.36,169.916184,162.463887
635,25.4,170.163693,162.397341
636,25.44,170.398501,162.355904
637,25.48,170.687507,162.273736
638,25.52,170.980279,162.315908
639,25.56,171.290754,162.419453
640,25.6,171.422246,162.467538
641,25.64,171.576593,162.466645
642,25.68,171.766232,162.462266
643,25.72,171.977959,162.35248
644,25.76,172.229522,162.295002
645,25.8,172.488239,162.176761
646,25.84,172.739012,162.055533
647,25.88,173.035471,161.829778
648,25.92,173.327013,161.663945
649,25.96,173.59576,161.509529
650,26,173.815413,161.345122
651,26.04,174.02254,161.182034
652,26.08,174.23455,161.000988
653,26.12,174.37351,160.892372
654,26.16,174.499664,160.820977
655,26.2,174.606127,160.726189
656,26.24,174.732368,160.691387
657,26.28,174.935035,160.683562
658,26.32,175.247674,160.730315
659,26.36,175.696686,160.712001
660,26.4,176.112902,160.731695
661,26.44,176.627176,160.662807
662,26.48,176.9651,160.656476
663,26.52,177.11093,160.594355
664,26.56,177.129888,160.575372
665,26.6,177.117937,160.580255
666,26.64,177.076566,160.638421
667,26.68,177.01846,160.631514
668,26.72,177.016501,160.640255
669,26.76,177.032805,160.659449
670,26.8,176.993494,160.764241
671,26.84,176.968402,160.712847
672,26.88,176.924486,160.736951
673,26.92,176.881376,160.710301
674,26.96,176.831473,160.714131
675,27,176.802975,160.694828
676,27.04,176.74049,160.701879
677,27.08,176.598525,160.660014
678,27.12,176.370379,160.666973
679,27.16,176.054762,160.541741
680,27.2,175.449823,160.535013
681,27.24,174.88373,160.518058
682,27.28,174.340947,160.751129
683,27.32,173.908593,161.075854
684,27.36,173.478646,161.624566
685,27.4,173.121304,162.015033
686,27.44,172.743844,162.482726
687,27.48,172.469577,162.749139
688,27.52,172.194524,162.853916
689,27.56,171.918463,162.898455
690,27.6,171.662625,163.009463
691,27.64,171.405009,163.0055
692,27.68,171.170661,163.161104
693,27.72,170.97107,163.193691
694,27.76,170.785539,163.182416
695,27.8,170.606097,163.126245
696,27.84,170.435144,163.17394
697,27.88,170.245817,163.080995
698,27.92,170.055342,163.048215
699,27.96,169.924802,163.033515
700,28,169.756792,162.99387
701,28.04,169.533812,163.022036
702,28.08,169.163453,163.077759
703,28.12,168.64349,163.081823
704,28.16,168.16398,163.137962
705,28.2,167.800612,163.156195
706,28.24,167.65758,163.227631
707,28.28,167.568686,163.27498
708,28.32,167.591884,163.319416
709,28.36,167.650201,163.253071
710,28.4,167.737917,163.311878
711,28.44,167.758945,163.36115
712,28.48,167.702487,163.285137
713,28.52,167.642718,163.248132
714,28.56,167.570874,163.25962
715,28.6,167.559093,163.22966
716,28.64,167.516214,163.165132
717,28.68,167.486742,163.096573
718,28.72,167.522217,163.090781
719,28.76,167.637726,163.034466
720,28.8,167.775934,163.012408
721,28.84,167.973306,162.904142
722,28.88,168.208624,162.828643
723,28.92,168.556066,162.708989
724,28.96,168.989876,162.680083
725,29,169.495044,162.648488
726,29.04,170.025689,162.831062
727,29.08,170.413085,162.947839
728,29.12,170.641808,163.118223
729,29.16,170.850439,163.136485
730,29.2,171.117549,163.195894
731,29.24,171.412335,163.083415
732,29.28,171.694171,163.070058
733,29.32,171.941002,162.941851
734,29.36,172.149056,162.87255
735,29.4,172.439881,162.747951
736,29.44,172.730578,162.537293
737,29.48,172.976509,162.386514
738,29.52,173.198819,162.277672
739,29.56,173.412892,162.042259
740,29.6,173.557954,161.90886
741,29.64,173.701987,161.785916
742,29.68,173.858561,161.610399
743,29.72,174.011137,161.476013
744,29.76,174.075026,161.490054
745,29.8,174.240924,161.45102
746,29.84,174.508096,161.467721
747,29.88,174.955894,161.477407
748,29.92,175.453679,161.472751
749,29.96,176.034031,161.474995
750,30,176.400122,161.551486
751,30.04,176.558281,161.478327
752,30.08,176.56485,161.440122
753,30.12,176.528421,161.431547
754,30.16,176.438539,161.467167
755,30.2,176.372438,161.461594
756,30.24,176.341375,161.517396
757,30.28,176.334037,161.455191
758,30.32,176.350008,161.475137
759,30.36,176.383532,161.517204
760,30.4,176.366557,161.491271
761,30.44,176.347296,161.468638
762,30.48,176.294233,161.494203
763,30.52,176.159166,161.446171
764,30.56,175.931402,161.434873
765,30.6,175.639547,161.335262
766,30.64,175.185321,161.234256
767,30.68,174.716503,161.212322
768,30.72,174.301294,161.338552
769,30.76,173.968313,161.429141
770,30.8,173.632478,161.787583
771,30.84,173.309489,162.111465
772,30.88,172.984276,162.578867
773,30.92,172.712274,162.886808
774,30.96,172.414732,163.100801
775,31,172.113545,163.1973
776,31.04,171.80604,163.347131
777,31.08,171.510899,163.461327
778,31.12,171.157615,163.582588
779,31.16,170.864439,163.577085
780,31.2,170.592756,163.635767
781,31.24,170.346107,163.561755
782,31.28,170.160462,163.556691
783,31.32,169.958531,163.489603
784,31.36,169.737522,163.385416
785,31.4,169.552681,163.297297
786,31.44,169.390576,163.239048
787,31.48,169.245039,163.104361
788,31.52,169.038218,163.084507
789,31.56,168.65703,163.101534
790,31.6,168.141467,163.254719
791,31.64,167.56524,163.29775
792,31.68,167.164302,163.422631
793,31.72,166.924001,163.451
794,31.76,166.757102,163.515693
795,31.8,166.719159,163.581517
796,31.84,166.711749,163.586295
797,31.88,166.754988,163.550646
798,31.92,166.76245,163.565363
799,31.96,166.787962,163.515971
800,32,166.812703,163.508669
801,32.04,166.817733,163.480747
802,32.08,166.799282,163.507198
803,32.12,166.820419,163.465125
804,32.16,166.841706,163.438437
805,32.2,166.941468,163.333639
806,32.24,167.080543,163.321325
807,32.28,167.351846,163.211548
808,32.32,167.656215,163.133223
809,32.36,168.063101,163.007633
810,32.4,168.55803,162.972391
811,32.44,169.127829,162.929848
812,32.48,169.711115,163.033328
813,32.52,170.229345,163.227492
814,32.56,170.504818,163.471226
815,32.6,170.704817,163.59299
816,32.64,170.952232,163.782231
817,32.68,171.245524,163.679875
818,32.72,171.550179,163.633946
819,32.76,171.890574,163.526015
820,32.8,172.228031,163.449256
821,32.84,172.535882,163.212841
822,32.88,172.848336,163.026779
823,32.92,173.179407,162.75615
824,32.96,173.454522,162.567416
825,33,173.709821,162.368366
826,33.04,173.949355,162.151187
827,33.08,174.173259,161.96242
828,33.12,174.309269,161.892604
829,33.16,174.425591,161.813355
830,33.2,174.535388,161.772028
831,33.24,174.701706,161.748627
832,33.28,174.912541,161.783356
833,33.32,175.311431,161.801278
834,33.36,175.785579,161.853547
835,33.4,176.290761,161.88898
836,33.44,176.704469,161.929771
837,33.48,176.899297,161.902456
838,33.52,176.930674,161.888514
839,33.56,176.900102,161.835232
840,33.6,176.83348,161.801868
841,33.64,176.753216,161.790858
842,33.68,176.694329,161.825219
843,33.72,176.671036,161.828665
844,33.76,176.674886,161.813432
845,33.8,176.682027,161.797485
846,33.84,176.680529,161.823325
847,33.88,176.667769,161.738156
848,33.92,176.621931,161.792869
849,33.96,176.562648,161.802646
850,34,176.403507,161.847346
851,34.04,176.19977,161.850424
852,34.08,175.864598,161.796214
853,34.12,175.454824,161.71363
854,34.16,174.995886,161.750997
855,34.2,174.630885,161.869591
856,34.24,174.284547,162.152379
857,34.28,173.98775,162.483379
858,34.32,173.644254,163.003667
859,34.36,173.31386,163.281956
860,34.4,173.005347,163.542996
861,34.44,172.71105,163.677921
862,34.48,172.384884,163.886589
863,34.52,172.093922,163.899825
864,34.56,171.807392,164.000628
865,34.6,171.526646,164.041979
866,34.64,171.226549,164.09152
867,34.68,170.971442,164.175348
868,34.72,170.699887,164.199377
869,34.76,170.443568,164.162084
870,34.8,170.194562,164.171416
871,34.84,170.053343,164.109229
872,34.88,169.933987,164.077546
873,34.92,169.811868,164.070974
874,34.96,169.549454,164.143608
875,35,169.164267,164.184786
876,35.04,168.654366,164.306075
877,35.08,168.159938,164.342937
