Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens,Cl_Peak,Bs_Peak,Gt_Peak,Tr_Peak,Bn_Peak,Bl_Peak,Cj_Peak,Cn_Peak,Tm_Peak
Song_1,35|6,6,N,Son,,,,139.553263,139.559517,,,139.551983,,,,,3.5,5,,,5.5,,,,,0.119961,0.027645,,,0.174466,
Song_1,35|7,7,N,Son,,139.708782,139.697524,,,,139.743901,139.7251,139.712956,,4,4.5,,,,2,5.5,1.5,,0.545719,0.212016,,,,0.799478,0.462258,0.365084
Song_1,35|8,8,N,Son,,,139.89916,139.887693,139.923965,,,139.929413,,,,4.5,3.5,5.5,,,5.5,,,,0.529458,0.128143,0.157266,,,0.445374,
Song_1,35|9,9,3,Son,,,,,,,140.116866,,,,,,,,,2.5,,,,,,,,,0.097702,,
Song_1,35|10,10,N,Son,,140.259387,,140.215411,140.281838,,,140.276108,140.289653,,3,,3.5,4.5,,,5,2,,0.397823,,0.178511,0.264739,,,0.093106,0.354195
Song_1,35|11,11,N,Son,,140.434405,140.425754,,,,140.462626,140.447916,,,3,4.5,,,,2.5,5,,,0.525657,0.146906,,,,0.094903,0.146768,
Song_1,35|12,12,4,Son,,140.625062,140.624655,140.640302,,,140.649946,,,,3.5,4.5,4,,,3,,,,0.642631,0.571068,0.347904,,,0.857165,,
Song_1,35|13,13,N,Son,,,,140.810472,140.82318,,,,140.844709,,,,4.5,5,,,,2,,,,0.208533,0.053441,,,,0.402573
Song_1,35|14,14,N,Son,,140.9724,140.983598,140.993656,141.003176,,,140.989706,,,4,4,4.5,5.5,,,5.5,,,0.423076,0.207914,0.127624,0.31987,,,0.327711,
Song_1,35|15,15,5,Son,,141.165342,141.184509,141.186276,,,141.185523,141.162296,,,4,4.5,5,,,3,5.5,,,0.777109,0.378218,0.097202,,,0.879677,0.509519,
Song_1,35|16,16,N,Son,,141.371846,141.361337,141.382588,141.366062,,,141.3655,,,4,4.5,4.5,5.5,,,5.5,,,0.357897,0.16577,0.062338,0.615235,,,0.515217,
Song_1,36|1,1,N,Son,,,141.579027,141.563047,,,,,141.620949,,,4.5,4.5,,,,,2,,,0.550787,0.169292,,,,,0.274085
Song_1,36|2,2,N,Son,,,141.779156,,141.701621,,,141.729119,,,,4.5,,5,,,4.5,,,,0.119765,,0.099651,,,0.067528,
Song_1,36|3,3,1,Son,,141.915345,,141.904946,,,141.908671,141.897102,,,3.5,,4.5,,,2.5,5,,,0.412771,,0.113377,,,0.080129,0.148016,
Song_1,36|4,4,N,Son,,142.10112,142.100877,142.087392,,,142.094841,,,,4,4.5,5,,,3,,,,0.514974,0.390287,0.22122,,,0.649594,,
Song_1,36|5,5,2,Son,,,,,142.279865,,,,,,,,,5.5,,,,,,,,,0.043198,,,,
Song_1,36|6,6,N,Son,,142.412942,142.462398,142.437293,142.457942,,,142.441328,,,4,4,5,5,,,5,,,0.492689,0.15713,0.101689,0.079267,,,0.238099,
Song_1,36|7,7,N,Son,,142.620862,,142.576876,,,142.622063,142.610942,,,4,,5,,,2.5,5,,,0.44688,,0.056665,,,0.705912,0.528195,
Song_1,36|8,8,N,Son,,142.827106,142.824276,142.823135,142.818049,,,142.811871,,,4,4,4.5,5.5,,,5,,,0.387653,0.586826,0.153333,0.206436,,,0.505422,
Song_1,36|9,9,3,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_1,36|10,10,N,Son,,,,143.17862,143.153015,,,143.162432,,,,,4.5,5,,,4,,,,,0.126932,0.232597,,,0.072629,
Song_1,36|11,11,N,Son,,,143.343391,,,,143.367354,143.338553,,,,4,,,,2,4.5,,,,0.239694,,,,0.083479,0.150304,
Song_1,36|12,12,4,Son,,143.526229,143.547701,143.544313,,,143.552332,,,,3,4,4,,,2.5,,,,0.631391,0.880247,0.164678,,,0.63079,,
Song_1,36|13,13,N,Son,,,,,,,,143.727625,,,,,,,,,5,,,,,,,,,0.534705,
Song_1,36|14,14,N,Son,,,,143.902504,143.917077,,,143.903224,,,,,4,5,,,4.5,,,,,0.10762,0.108831,,,0.121416,
Song_1,36|15,15,5,Son,,,144.06992,,,,144.075926,144.069779,,,,3.5,,,,2.5,5,,,,0.46407,,,,1.000198,0.468339,
Song_1,36|16,16,N,Son,,144.251605,144.259662,,144.267329,,,144.264898,,,3,3.5,,5.5,,,5,,,0.551968,0.937471,,0.156255,,,0.46906,
Song_1,37|1,1,N,Son,,,,,,,144.477255,,,,,,,,,2.5,,,,,,,,,0.212876,,
Song_1,37|2,2,N,Son,,,144.600093,144.605943,144.629815,,,144.629405,,,,3.5,3.5,4.5,,,4.5,,,,0.246069,0.492833,0.353539,,,0.094815,
Song_1,37|3,3,1,Son,,144.806265,,144.766717,,,144.801433,144.795559,,,2.5,,4,,,2.5,5,,,0.344797,,0.154725,,,0.080885,0.166107,
Song_1,37|4,4,N,Son,,144.991865,144.959924,144.956475,,,144.990432,,,,2.5,3.5,4,,,3,,,,0.532987,0.366861,0.164612,,,0.854789,,
Song_1,37|5,5,2,Son,,,145.162889,145.136738,145.157041,,,,,,,3.5,4.5,5,,,,,,,0.194526,0.355337,0.052081,,,,
Song_1,37|6,6,N,Son,,,,,145.349542,,,145.335464,,,,,,5.5,,,5.5,,,,,,0.20888,,,0.240662,
Song_1,37|7,7,N,Son,,145.524187,145.494829,,,,145.516972,145.51056,,,3,3.5,,,,3,5.5,,,0.859523,0.184966,,,,0.731632,0.500615,
Song_1,37|8,8,N,Son,,145.701042,145.706093,145.687624,145.698582,,,145.719895,,,3,3.5,4,5.5,,,5.5,,,0.449029,0.735972,0.160128,0.715401,,,0.341752,
Song_1,37|9,9,3,Son,,,,145.834326,,,145.893726,145.881634,,,,,4.5,,,3,5.5,,,,,0.123034,,,0.196823,0.015858,
Song_1,37|10,10,N,Son,,,,146.019945,146.039374,,,,,,,,4.5,5,,,,,,,,0.109436,0.29718,,,,
Song_1,37|11,11,N,Son,,,146.218286,146.18598,,,146.230506,146.227614,,,,4,4.5,,,3,5.5,,,,0.212462,0.071018,,,0.099005,0.171673,
Song_1,37|12,12,4,Son,,146.412214,146.403691,146.388516,,,146.421724,,,,2.5,4,4.5,,,3.5,,,,0.393812,0.536676,0.395656,,,0.879441,,
Song_1,37|13,13,N,Son,,,146.589775,,,,,,,,,4.5,,,,,,,,,0.103375,,,,,,
Song_1,37|14,14,N,Son,,,,146.834453,,,,146.764118,,,,,4,,,,6,,,,,0.171094,,,,0.382013,
Song_1,37|15,15,5,Son,,,146.923654,,,,146.959644,146.935611,,,,4.5,,,,3,6,,,,0.319221,,,,0.610099,0.467976,
Song_1,37|16,16,N,Son,,147.089702,147.128067,147.124705,147.123649,,,147.126542,,,2,4.5,4,5.5,,,6,,,0.415333,0.561754,0.197769,0.177803,,,0.491484,
Song_1,38|1,1,N,Son,,,147.304622,,,,147.319918,,,,,4.5,,,,3,,,,,0.129687,,,,0.062131,,
Song_1,38|2,2,N,Son,,,147.483046,147.497678,147.469601,,,147.480317,,,,5,4,5,,,5.5,,,,0.254173,0.067569,0.330436,,,0.064497,
Song_1,38|3,3,1,Son,,147.645458,,,,,147.655584,147.656183,,,2,,,,,3,5.5,,,0.491136,,,,,0.09749,0.149245,
Song_1,38|4,4,N,Son,,147.828748,147.846368,147.848558,,,147.843272,,,,2,4.5,3.5,,,3.5,,,,0.51682,0.607758,0.171255,,,0.818932,,
Song_1,38|5,5,2,Son,,,148.03241,,148.009637,,,,,,,5,,5.5,,,,,,,0.104583,,0.057635,,,,
Song_1,38|6,6,N,Son,,,,148.191625,148.198415,,,148.20299,,,,,3,5.5,,,5.5,,,,,0.185251,0.296641,,,0.42119,
Song_1,38|7,7,N,Son,,148.362149,148.373696,,,,148.376719,148.375179,,,2.5,4.5,,,,3,5.5,,,0.59231,0.40439,,,,0.728765,0.479672,
Song_1,38|8,8,N,Son,,,148.562421,148.539959,148.56273,,,148.571523,,,,4.5,3,5.5,,,5.5,,,,0.544216,0.221968,0.500374,,,0.374771,
Song_1,38|9,9,3,Son,,,,,,,148.765302,,,,,,,,,3,,,,,,,,,0.125557,,
Song_1,38|10,10,N,Son,,148.879619,148.923213,148.914076,148.892191,,,148.926262,,,2.5,4.5,3,5,,,5,,,0.394949,0.155763,0.102918,0.219832,,,0.081882,
Song_1,38|11,11,N,Son,,149.08513,,,,,149.099746,149.095668,,,3,,,,,3,5,,,0.60886,,,,,0.070004,0.153121,
Song_1,38|12,12,4,Son,,149.276282,149.282555,149.260709,,,149.294915,149.297073,,,3,4,3,,,3.5,5,,,0.596053,0.407841,0.10874,,,0.878244,0.058499,
Song_1,38|13,13,N,Son,,,,,,,,149.490838,,,,,,,,,5,,,,,,,,,0.584371,
Song_1,38|14,14,N,Son,,149.608156,149.662985,149.622716,149.654182,,,149.659744,,,3.5,3.5,3,5,,,5,,,0.401303,0.259934,0.140993,0.102166,,,0.294283,
Song_1,38|15,15,5,Son,,149.8009,,149.806268,,,149.833343,149.824393,,,3.5,,3.5,,,3,5.5,,,0.697247,,0.140244,,,0.806701,0.396531,
Song_1,38|16,16,N,Son,,,150.013503,150.021003,150.014143,,,150.010726,,,,3.5,3.5,5,,,5.5,,,,0.636127,0.226311,0.208914,,,0.48342,
Song_1,39|1,1,N,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_1,39|2,2,N,Son,,,150.377687,150.412686,150.365111,,,150.369729,,,,3,3.5,5,,,5.5,,,,0.13858,0.069966,0.235845,,,0.096592,
Song_1,39|3,3,1,Son,,150.536148,,,,,150.542487,150.535351,,,3.5,,,,,2.5,5.5,,,0.495674,,,,,0.087175,0.18079,
Song_1,39|4,4,N,Son,,150.72166,150.715197,150.721792,,,150.731347,,,,4,3,3.5,,,3,,,,0.493943,0.408057,0.101827,,,0.865108,,
Song_1,39|5,5,2,Son,,,150.907046,,150.913769,,,,,,,3.5,,5,,,,,,,0.166779,,0.029753,,,,
Song_1,39|6,6,N,Son,,151.074493,,151.071647,151.102757,,,151.086432,,,4,,3.5,5,,,6,,,0.343198,,0.140624,0.180824,,,0.298302,
Song_1,39|7,7,N,Son,,151.282023,151.22533,151.257902,,,151.261871,151.255323,,,3.5,3.5,4,,,2.5,6,,,0.615555,0.331422,0.150632,,,0.657823,0.467946,
Song_1,39|8,8,N,Son,,,151.443888,151.45411,151.447288,,,151.452567,,,,3.5,4,5.5,,,6,,,,0.543863,0.293222,0.68858,,,0.351104,
Song_1,39|9,9,3,Son,,,,,,,151.639352,,,,,,,,,2.5,,,,,,,,,0.209431,,
Song_1,39|10,10,N,Son,,151.792911,151.792291,151.801699,151.81026,,,151.807297,,,3.5,3.5,4,5.5,,,5.5,,,0.538154,0.311876,0.233028,0.170578,,,0.092583,
Song_1,39|11,11,N,Son,,151.975746,151.972711,,,,151.988598,151.971656,,,3.5,4,,,,2.5,5.5,,,0.61139,0.19338,,,,0.086852,0.147997,
Song_1,39|12,12,4,Son,,,152.155113,152.141997,,,152.174142,,,,,4,3.5,,,3,,,,,0.35361,0.23352,,,0.877493,,
Song_1,39|13,13,N,Son,,152.337128,152.380063,152.334553,152.325577,,,,152.326399,,3.5,4,4,6,,,,1.5,,0.482841,0.241493,0.245991,0.068335,,,,0.273438
Song_1,39|14,14,N,Son,,,,152.520929,152.521309,,,152.507777,152.516435,,,,4,6,,,5.5,2,,,,0.273955,0.167065,,,0.232357,0.494671
Song_1,39|15,15,5,Son,,152.702095,152.710206,,,,152.701206,152.690525,152.692631,,3.5,4.5,,,,3,5.5,2.5,,0.505319,0.327935,,,,0.804593,0.557129,0.303495
Song_1,39|16,16,N,Son,,,152.89749,,152.901701,,,,152.893113,,,4.5,,6,,,,3,,,0.239204,,0.270569,,,,0.379037
Song_1,40|1,1,N,Son,,,153.083467,,,,,,,,,4.5,,,,,,,,,0.519528,,,,,,
Song_1,40|2,2,N,Son,,,153.267862,153.212722,153.253077,,,153.261194,,,,4.5,4,5.5,,,5,,,,0.142558,0.10677,0.455676,,,0.132808,
Song_1,40|3,3,1,Son,,153.382741,153.444639,153.421279,153.449131,,,153.435677,153.454944,,2.5,4.5,4,5,,,5.5,3.5,,0.535547,0.175061,0.092973,0.527926,,,0.171472,0.376159
Song_1,40|4,4,N,Son,,153.614959,153.63293,153.613504,153.64423,,,,153.626982,,3,5,4,5,,,,3.5,,0.628445,0.642478,0.165587,0.130438,,,,0.409462
Song_1,40|5,5,2,Son,,153.832308,,153.799284,153.84854,,,,,,3,,4.5,5,,,,,,0.681572,,0.254672,0.856372,,,,
Song_1,40|6,6,N,Son,,,153.985253,154.011582,,,,153.98627,,,,4.5,4.5,,,,5.5,,,,0.157537,0.269948,,,,0.308089,
Song_1,40|7,7,N,Son,,154.152996,154.162283,,,,,154.166507,154.163624,,3,4.5,,,,,5.5,3.5,,0.442087,0.494478,,,,,0.542796,0.439648
Song_1,40|8,8,N,Son,,,154.375172,154.352961,154.350223,,,,,,,5,4,5,,,,,,,0.507978,0.244578,0.463589,,,,
Song_1,40|9,9,3,Son,,,154.568272,,,,,,,,,5,,,,,,,,,0.356255,,,,,,
Song_1,40|10,10,N,Son,,154.685096,,,154.697312,,,154.71754,,,3,,,4.5,,,5.5,,,0.313639,,,0.087319,,,0.500857,
Song_1,40|11,11,N,Son,,154.878679,,154.853762,154.890221,,,154.893459,,,3,,4,5,,,6,,,0.374227,,0.070883,0.081078,,,0.535448,
Song_1,40|12,12,4,Son,,155.069336,155.079896,155.064439,155.087689,,,155.067597,,,3.5,4.5,4,5,,,6,,,0.678246,0.406832,0.171384,0.06638,,,0.037939,
Song_1,40|13,13,N,Son,,155.273484,,,155.307549,,,,,,4,,,5,,,,,,0.497641,,,0.690201,,,,
Song_1,40|14,14,N,Son,,,155.440582,,,,,155.418725,,,,4,,,,,6,,,,0.18062,,,,,0.240161,
Song_1,40|15,15,5,Son,,155.577389,155.625867,155.618273,,,,155.599568,,,4,4,3,,,,6,,,0.338321,0.44258,0.14721,,,,0.403625,
Song_1,40|16,16,N,Son,,,155.815959,155.776648,,,,,155.751955,,,4,3.5,,,,,2,,,0.295234,0.32727,,,,,0.63225
Song_1,41|1,1,N,Son,,156.021901,155.997289,,,,,,,,3.5,4,,,,,,,,0.439918,0.265088,,,,,,
Song_1,41|2,2,N,Son,,,,156.133904,156.147117,,,156.150602,,,,,3,4.5,,,6,,,,,0.066123,0.079955,,,0.107801,
Song_1,41|3,3,1,Son,,156.376148,156.335839,156.303368,156.331989,,,156.320918,156.386393,,3.5,4,3.5,4.5,,,6,2,,0.443188,0.541054,0.077478,0.025389,,,0.1496,0.278052
Song_1,41|4,4,N,Son,,,156.546508,,156.525641,,,,156.579161,,,4,,4.5,,,,2.5,,,0.244597,,0.127747,,,,0.569987
Song_1,41|5,5,2,Son,,156.74256,156.721523,156.69891,156.724608,,,156.730792,,,3.5,4,4,4.5,,,5.5,,,0.512913,0.140108,0.108178,0.604896,,,0.138877,
Song_1,41|6,6,N,Son,,,,156.909705,,,,156.870773,,,,,4,,,,6,,,,,0.178402,,,,0.279737,
Song_1,41|7,7,N,Son,,157.10434,157.061621,,,,,157.051505,,,3,4.5,,,,,6,,,0.609491,0.598949,,,,,0.466289,
Song_1,41|8,8,N,Son,,,157.239682,157.228268,,,,157.260247,,,,4.5,4,,,,6,,,,0.153291,0.162626,,,,0.166912,
Song_1,41|9,9,3,Son,,,157.451337,157.441188,,,,,,,,4.5,4.5,,,,,,,,0.292667,0.135265,,,,,
Song_1,41|10,10,N,Son,,,,,157.587096,,,157.609357,,,,,,4.5,,,5.5,,,,,,0.077563,,,0.469538,
Song_1,41|11,11,N,Son,,,157.789086,157.723446,157.777861,,,157.784335,,,,4.5,4.5,5,,,6,,,,0.435061,0.066015,0.066792,,,0.476414,
Song_1,41|12,12,4,Son,,157.94744,157.969101,157.955938,157.980875,,,,,,3,4.5,4.5,5,,,,,,0.611869,0.261098,0.174021,0.113247,,,,
Song_1,41|13,13,N,Son,,158.185672,158.183337,,158.178268,,,,,,3,4.5,,5,,,,,,0.381385,0.306272,,0.031021,,,,
Song_1,41|14,14,N,Son,,,,158.299906,158.338302,,,158.306974,,,,,4.5,5,,,6,,,,,0.095917,0.307269,,,0.301997,
Song_1,41|15,15,5,Son,,158.466089,158.493477,158.448575,,,,158.496196,,,3,4.5,4.5,,,,6,,,0.455272,0.436757,0.106157,,,,0.463236,
Song_1,41|16,16,N,Son,,,158.689524,158.653113,158.678603,,,158.685985,,,,4.5,4.5,5.5,,,6,,,,0.236098,0.210362,0.695229,,,0.133274,
Song_1,42|1,1,N,Son,,158.88998,158.888415,,,,,,,,3,4.5,,,,,,,,0.462054,0.426339,,,,,,
Song_1,42|2,2,N,Son,,,,159.007028,159.047215,,,159.058055,,,,,4,4.5,,,5.5,,,,,0.096902,0.474148,,,0.119673,
Song_1,42|3,3,1,Son,,159.249136,159.212894,,159.235103,,,159.243472,,,3,4.5,,5,,,6,,,0.472991,0.232771,,0.530524,,,0.220896,
Song_1,42|4,4,N,Son,,,159.423756,159.389352,159.432147,,,,159.396259,,,4.5,4,5,,,,2,,,0.134146,0.220769,0.055097,,,,0.714491
Song_1,42|5,5,2,Son,,159.613741,159.636799,,159.613486,,,159.621214,,,3,4.5,,5,,,5.5,,,0.612164,0.483071,,0.428799,,,0.106298,
Song_1,42|6,6,N,Son,,,,159.747106,159.785981,,,159.772347,,,,,3.5,5,,,6,,,,,0.099693,0.093691,,,0.314718,
Song_1,42|7,7,N,Son,,159.990246,159.959022,159.924895,159.952554,,,159.952358,,,3,4.5,4,5.5,,,6,,,0.582888,0.426926,0.094965,0.060416,,,0.368188,
Song_1,42|8,8,N,Son,,,160.188486,160.103312,160.13985,,,160.159384,160.201736,,,4,4,5.5,,,5.5,3.5,,,0.321586,0.224633,0.333694,,,0.367105,0.321509
Song_1,42|9,9,3,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_1,42|10,10,N,Son,,,160.494052,160.49663,160.523993,,,160.515155,,,,4,3.5,4.5,,,5,,,,0.311627,0.085084,0.071218,,,0.514263,
Song_1,42|11,11,N,Son,,,160.683004,160.667781,160.699511,,,160.691514,,,,4.5,3.5,4.5,,,5,,,,0.202227,0.05389,0.119542,,,0.521833,
Song_1,42|12,12,4,Son,,160.862824,160.890982,160.853839,160.883834,,,,,,3,4,4,5,,,,,,0.528245,0.443402,0.099884,0.029589,,,,
Song_1,42|13,13,N,Son,,161.105599,161.086608,161.080113,161.061183,,,,,,3,4.5,4,5,,,,,,0.619973,0.219008,0.213648,0.022412,,,,
Song_1,42|14,14,N,Son,,,,,161.227282,,,161.245725,,,,,,5.5,,,4,,,,,,0.363566,,,0.29377,
Song_1,42|15,15,5,Son,,161.383823,161.409978,161.383602,,,,161.417507,,,3,4.5,4.5,,,,4.5,,,0.622118,0.503772,0.105667,,,,0.469202,
Song_1,42|16,16,N,Son,,,161.625703,161.591364,161.602589,,,161.61103,,,,4.5,4.5,5.5,,,4.5,,,,0.264946,0.219798,0.582469,,,0.116307,
Song_1,43|1,1,N,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_1,43|2,2,N,Son,,161.948496,161.959673,161.929288,161.973234,,,161.980771,,,3.5,4,4,4.5,,,4,,,0.466561,0.336148,0.087866,0.057238,,,0.083011,
Song_1,43|3,3,1,Son,,162.140187,,,162.145944,,,162.153554,,,3.5,,,5,,,5,,,0.279562,,,0.523955,,,0.164047,
Song_1,43|4,4,N,Son,,162.316225,162.326273,162.309256,162.326867,,,162.334547,,,3.5,4,4,5.5,,,5,,,0.790231,0.315882,0.057313,0.732153,,,0.202401,
Song_1,43|5,5,2,Son,,162.541815,162.518168,162.498633,162.543633,,,162.551221,162.523177,,4,4,4,5.5,,,5,2,,0.534694,0.264081,0.09545,0.702051,,,0.162752,0.315001
Song_1,43|6,6,N,Son,,,,162.715005,162.693454,,,162.706999,,,,,4,6,,,5,,,,,0.217629,0.057123,,,0.335853,
Song_1,43|7,7,N,Son,,162.84611,162.870656,,,,,162.886887,162.863482,,4.5,4,,,,,5.5,2.5,,0.54482,0.449488,,,,,0.442915,0.308849
Song_1,43|8,8,N,Son,,,163.124314,163.039715,163.063244,,,163.079032,,,,3.5,4,5.5,,,6,,,,0.133209,0.182446,0.197845,,,0.032298,
Song_1,43|9,9,3,Son,,,,163.264974,,,,,163.215246,,,,4,,,,,3,,,,0.238319,,,,,0.343097
Song_1,43|10,10,N,Son,,163.435334,163.434316,,163.44477,,,163.436018,,,4,3.5,,5.5,,,6,,,0.442019,0.30232,,0.080216,,,0.579086,
Song_1,43|11,11,N,Son,,163.624275,163.631879,163.565266,163.602739,,,163.617577,163.59335,,4,3.5,4,5.5,,,6,3.5,,0.627483,0.313619,0.07965,0.094963,,,0.4735,0.262592
Song_1,43|12,12,4,Son,,163.842366,163.818807,163.780992,163.788197,,,,,,4.5,4,4,6,,,,,,0.761155,0.302562,0.149766,0.043111,,,,
Song_1,43|13,13,N,Son,,164.045268,164.025182,,,,,,,,4.5,4,,,,,,,,0.5318,0.199015,,,,,,
Song_1,43|14,14,N,Son,,,,164.117853,,,,164.178148,164.167756,,,,4,,,,5.5,3,,,,0.069071,,,,0.333095,0.221466
Song_1,43|15,15,5,Son,,164.350814,164.341454,164.335843,,,,164.351744,164.35503,,4,4,4,,,,5.5,3,,0.493245,0.627374,0.106058,,,,0.44433,0.324302
Song_1,43|16,16,N,Son,,,164.552062,164.50335,,,,164.534135,164.536613,,,4,4,,,,6,3,,,0.371505,0.222964,,,,0.057706,0.48891
Song_1,44|1,1,N,Son,,164.746401,,,164.707636,,,,,,4,,,6,,,,,,0.411971,,,0.333776,,,,
Song_1,44|2,2,N,Son,,,164.880818,164.89163,,,,164.90298,,,,4,4,,,,5.5,,,,0.423324,0.112567,,,,0.060456,
Song_1,44|3,3,1,Son,,165.102419,165.066837,,,,,165.083442,,,3.5,4.5,,,,,5.5,,,0.467789,0.34436,,,,,0.130139,
Song_1,44|4,4,N,Son,,,165.2469,165.269205,165.250376,,,165.275426,,,,4.5,3.5,5.5,,,5.5,,,,0.311812,0.233014,0.13695,,,0.085028,
Song_1,44|5,5,2,Son,,165.467913,165.456525,,165.452283,,,,,,3.5,4.5,,5,,,,,,0.511476,0.102298,,0.072071,,,,
Song_1,44|6,6,N,Son,,,,165.615057,165.61555,,,165.614451,,,,,3.5,5,,,6,,,,,0.22896,0.041162,,,0.337426,
Song_1,44|7,7,N,Son,,165.7814,165.781178,,,,,165.789293,,,3.5,4.5,,,,,6,,,0.589268,0.628472,,,,,0.447554,
Song_1,44|8,8,N,Son,,,166.00624,165.944627,165.982689,,,165.976285,,,,4.5,3.5,5.5,,,6,,,,0.362771,0.198664,0.230098,,,0.101152,
Song_1,44|9,9,3,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_1,44|10,10,N,Son,,166.346488,166.333386,166.294234,,,,166.331038,,,3,4.5,3.5,,,,6,,,0.520829,0.395961,0.111724,,,,0.498515,
Song_1,44|11,11,N,Son,,,166.535124,166.504769,166.515974,,,166.509137,,,,4.5,3,4.5,,,6,,,,0.248778,0.099726,0.097292,,,0.581892,
Song_1,44|12,12,4,Son,,166.658714,166.719732,166.704035,166.716638,,,,,,3,4.5,3.5,4,,,,,,0.597354,0.497137,0.244097,0.026078,,,,
Song_1,44|13,13,N,Son,,166.887556,,,,,,,,,3,,,,,,,,,0.590546,,,,,,,
Song_1,44|14,14,N,Son,,,167.047938,167.05068,167.047391,,,167.049019,,,,4.5,3.5,4.5,,,5.5,,,,0.412699,0.097767,0.288914,,,0.239652,
Song_1,44|15,15,5,Son,,167.215729,167.230759,167.229013,167.220273,,,167.225963,,,3,4.5,4,5,,,5.5,,,0.600038,0.48361,0.174893,0.0581,,,0.484253,
Song_1,44|16,16,N,Son,,,167.418965,167.406333,167.400529,,,167.424205,,,,4.5,4,5,,,5.5,,,,0.27326,0.209288,0.2609,,,0.074918,
Song_1,45|1,1,N,Son,,,,,167.619213,,,167.626887,,,,,,4.5,,,5,,,,,,0.412245,,,0.103579,
Song_1,45|2,2,N,Son,,167.752981,167.758922,167.771313,,,,167.793173,,,3,4.5,4,,,,5,,,0.692463,0.290424,0.077628,,,,0.05493,
Song_1,45|3,3,1,Son,,167.941159,167.942042,167.951419,,,,167.958459,,,3,4.5,4,,,,6,,,0.661945,0.341515,0.058371,,,,0.180905,
Song_1,45|4,4,N,Son,,168.117059,168.135867,168.140562,,,,168.125602,,,3.5,4.5,4.5,,,,6,,,0.399652,0.459932,0.110024,,,,0.137282,
Song_1,45|5,5,2,Son,,168.374023,,168.325063,168.358083,,,168.365461,,,3.5,,4.5,5,,,5.5,,,0.524353,,0.158087,0.62364,,,0.154534,
Song_1,45|6,6,N,Son,,,168.486111,168.504254,,,,168.48931,,,,4.5,5,,,,6,,,,0.178284,0.306166,,,,0.306803,
Song_1,45|7,7,N,Son,,168.684965,168.666973,,,,,168.669101,,,3.5,4.5,,,,,6,,,0.547749,0.525557,,,,,0.427836,
Song_1,45|8,8,N,Son,,,168.851192,168.831189,,,,168.857566,,,,4.5,4.5,,,,6,,,,0.216058,0.184967,,,,0.025913,
Song_1,45|9,9,3,Son,,,,169.05911,,,,,,,,,4.5,,,,,,,,,0.242402,,,,,
Song_1,45|10,10,N,Son,,169.214049,169.19074,,169.179237,,,169.21456,,,4,4.5,,6,,,6.5,,,0.375729,0.384815,,0.196139,,,0.532139,
Song_1,45|11,11,N,Son,,169.398003,169.374356,169.357863,169.365672,,,169.390686,,,4,4.5,4.5,6,,,6.5,,,0.472786,0.533305,0.061341,0.149741,,,0.644947,
Song_1,45|12,12,4,Son,,169.573162,169.559409,169.555695,169.588326,,,,,,4.5,4.5,4.5,6,,,,,,0.692647,0.364181,0.155684,0.056932,,,,
Song_1,45|13,13,N,Son,,169.828033,169.752545,,169.778278,,,,,,4.5,5,,6,,,,,,0.666861,0.358677,,0.024982,,,,
Song_1,45|14,14,N,Son,,,,169.900278,169.953112,,,169.931691,,,,,4.5,6,,,5.5,,,,,0.081876,0.22277,,,0.333368,
Song_1,45|15,15,5,Son,,170.103362,170.081861,170.083388,170.114318,,,170.106856,,,4.5,4.5,4.5,6,,,5.5,,,0.367517,0.461948,0.09616,0.025652,,,0.510523,
Song_1,45|16,16,N,Son,,,170.263471,170.274476,170.281332,,,170.292042,,,,4.5,4.5,6,,,5.5,,,,0.265332,0.269457,0.528959,,,0.127367,
Song_1,46|1,1,N,Son,,170.485642,,,,,,,,,4,,,,,,,,,0.546196,,,,,,,
Song_1,46|2,2,N,Son,,,170.628999,170.629352,170.633916,,,170.641445,,,,4.5,4,5,,,5,,,,0.396982,0.306154,0.499922,,,0.128655,
Song_1,46|3,3,1,Son,,170.807762,170.819143,,170.816589,,,170.824292,,,4,4.5,,5.5,,,5,,,0.60991,0.158576,,0.664205,,,0.189644,
Song_1,46|4,4,N,Son,,,170.99472,170.999641,,,,,,,,4.5,4,,,,,,,,0.330568,0.270375,,,,,
Song_1,46|5,5,2,Son,,171.196406,,,171.178351,,,171.185847,,,4,,,5.5,,,5,,,0.460753,,,0.647071,,,0.16261,
Song_1,46|6,6,N,Son,,,171.330153,171.338921,171.35956,,,171.376934,,,,4.5,4.5,5.5,,,5,,,,0.221616,0.053858,0.07096,,,0.340489,
Song_1,46|7,7,N,Son,,171.526783,171.521713,171.507302,,,,171.55125,,,3.5,4.5,4.5,,,,5,,,0.514092,0.541747,0.177265,,,,0.508908,
Song_1,46|8,8,N,Son,,,171.719389,171.682721,171.719909,,,171.738634,,,,4.5,4.5,5,,,5,,,,0.226746,0.242934,0.107521,,,0.049542,
