Frame,Time,X,Y
91,3.64,176.970882,159.478932
92,3.68,176.86636,159.492562
93,3.72,176.702271,159.35981
94,3.76,176.500835,159.287577
95,3.8,176.384973,159.149428
96,3.84,176.327627,159.106463
97,3.88,176.32177,158.985099
98,3.92,176.341796,158.934683
99,3.96,176.064098,158.801765
100,4,175.559123,158.579305
101,4.04,175.093219,158.281607
102,4.08,174.58473,158.069869
103,4.12,174.191855,157.69979
104,4.16,173.857429,157.411301
105,4.2,173.656201,157.133338
106,4.24,173.51049,157.090142
107,4.28,173.530899,157.034533
108,4.32,173.499285,157.025295
109,4.36,173.463292,156.920315
110,4.4,173.37551,156.935496
111,4.44,173.263775,156.838059
112,4.48,173.187635,156.811011
113,4.52,173.162548,156.871923
114,4.56,173.136639,157.020366
115,4.6,173.210529,157.159069
116,4.64,173.331507,157.396167
117,4.68,173.569171,157.624364
118,4.72,173.767111,157.934267
119,4.76,174.015819,158.169124
120,4.8,174.193818,158.507246
121,4.84,174.393672,158.693699
122,4.88,174.622362,159.011474
123,4.92,174.829952,159.207031
124,4.96,174.936497,159.309464
125,5,175.011317,159.390967
126,5.04,175.005862,159.614222
127,5.08,175.027936,159.822514
128,5.12,175.075667,160.074347
129,5.16,175.168791,160.307247
130,5.2,175.226788,160.57971
131,5.24,175.245425,160.753091
132,5.28,175.310516,161.104042
133,5.32,175.389035,161.346984
134,5.36,175.41769,161.64401
135,5.4,175.40458,161.88672
136,5.44,175.193525,161.987318
137,5.48,174.966205,161.90389
138,5.52,174.940995,162.048772
139,5.56,175.289391,162.053551
140,5.6,175.82888,162.004385
141,5.64,176.286453,161.883155
142,5.68,176.596311,161.840344
143,5.72,176.941795,161.889194
144,5.76,177.210076,162.128435
145,5.8,177.374123,162.260476
146,5.84,177.420954,162.557284
147,5.88,177.428637,162.686856
148,5.92,177.386137,162.82491
149,5.96,177.316191,162.840035
150,6,177.292559,162.807051
151,6.04,177.496883,162.712326
152,6.08,177.752161,162.630314
153,6.12,178.07738,162.343696
154,6.16,178.34382,162.357242
155,6.2,178.60288,162.367934
156,6.24,178.840741,162.494023
157,6.28,179.075289,162.440489
158,6.32,179.298432,162.460266
159,6.36,179.570825,162.3887
160,6.4,179.931249,162.378596
161,6.44,180.279025,162.102014
162,6.48,180.560891,161.97705
163,6.52,180.709515,161.884073
164,6.56,180.747655,162.006003
165,6.6,180.716063,162.035611
166,6.64,180.62832,162.072859
167,6.68,180.607922,162.054588
168,6.72,180.569276,162.063127
169,6.76,180.5021,162.050194
170,6.8,180.285347,162.076257
171,6.84,179.840748,162.146276
172,6.88,178.825576,162.189605
173,6.92,177.414059,161.985151
174,6.96,175.79579,161.682277
175,7,174.190557,161.322629
176,7.04,172.936293,160.913901
177,7.08,172.288615,160.851469
178,7.12,172.01419,160.967505
179,7.16,171.861985,160.882347
180,7.2,171.511152,160.981394
181,7.24,171.130398,161.091869
182,7.28,170.678512,161.256186
183,7.32,170.17887,161.479401
184,7.36,169.542505,161.638176
185,7.4,168.944153,161.792107
186,7.44,168.375635,161.91232
187,7.48,167.741376,161.800039
188,7.52,166.893176,161.799803
189,7.56,165.97947,161.78056
190,7.6,164.955676,161.806157
191,7.64,163.895769,161.78488
192,7.68,162.789917,161.685636
193,7.72,161.904609,161.386928
194,7.76,161.353633,161.175717
195,7.8,161.056643,160.991148
196,7.84,161.005117,160.996846
197,7.88,161.105764,161.052075
198,7.92,161.310961,161.216788
199,7.96,161.550032,161.283722
200,8,161.881261,161.27625
201,8.04,162.259214,161.281605
202,8.08,162.672234,161.42571
203,8.12,162.99364,161.548489
204,8.16,163.203247,161.785548
205,8.2,163.39746,161.919979
206,8.24,163.499288,162.065822
207,8.28,163.508368,162.08957
208,8.32,163.602093,162.023422
209,8.36,163.858976,161.926536
210,8.4,164.163308,161.833691
211,8.44,164.452441,161.748827
212,8.48,164.70212,161.755078
213,8.52,164.959294,161.70647
214,8.56,165.175951,161.795699
215,8.6,165.434269,161.797717
216,8.64,165.659343,161.895072
217,8.68,166.076055,161.942989
218,8.72,166.538851,162.102988
219,8.76,166.771621,162.178174
220,8.8,166.812444,162.185661
221,8.84,166.901408,162.150726
222,8.88,166.972529,162.167724
223,8.92,167.09491,162.097545
224,8.96,167.218359,162.068015
225,9,167.356318,162.047709
226,9.04,167.441981,162.099624
227,9.08,167.506378,162.039117
228,9.12,167.525681,162.02219
229,9.16,167.556257,162.009388
230,9.2,167.678026,162.1749
231,9.24,167.967561,162.404337
232,9.28,168.278549,162.742209
233,9.32,168.409782,162.895158
234,9.36,168.381842,162.960679
235,9.4,168.352174,162.960832
236,9.44,168.339139,162.993279
237,9.48,168.347105,163.001455
238,9.52,168.427143,163.147055
239,9.56,168.482561,163.252841
240,9.6,168.527843,163.318446
241,9.64,168.550817,163.312708
242,9.68,168.545087,163.26387
243,9.72,168.431888,163.318321
244,9.76,168.161176,163.402228
245,9.8,167.757265,163.526192
246,9.84,167.232934,163.767813
247,9.88,166.715826,163.847583
248,9.92,166.343223,163.910093
249,9.96,166.214061,163.817423
250,10,166.307383,163.796111
251,10.04,166.495094,163.748202
252,10.08,166.6336,163.767286
253,10.12,166.806721,163.736379
254,10.16,166.914252,163.769595
255,10.2,167.07445,163.741228
256,10.24,167.174568,163.744328
257,10.28,167.179048,163.69823
258,10.32,167.025119,163.724225
259,10.36,166.848321,163.699402
260,10.4,166.616585,163.68193
261,10.44,166.481115,163.665543
262,10.48,166.399519,163.704627
263,10.52,166.508654,163.716081
264,10.56,166.664177,163.705691
265,10.6,166.852554,163.607189
266,10.64,167.031817,163.613167
267,10.68,167.266259,163.617648
268,10.72,167.498837,163.501696
269,10.76,167.716754,163.404942
270,10.8,167.803332,163.346152
271,10.84,167.790166,163.24776
272,10.88,167.615091,163.302467
273,10.92,167.344755,163.264674
274,10.96,166.96683,163.116904
275,11,166.771106,162.799478
276,11.04,166.749098,162.647817
277,11.08,166.850848,162.542568
278,11.12,166.972932,162.494502
279,11.16,167.121679,162.452805
280,11.2,167.249227,162.430679
281,11.24,167.382933,162.380984
282,11.28,167.526768,162.345947
283,11.32,167.653794,162.2315
284,11.36,167.769033,162.127859
285,11.4,167.86294,162.036976
286,11.44,167.876557,161.912143
287,11.48,167.77311,161.759763
288,11.52,167.523036,161.687483
289,11.56,166.993537,161.665069
290,11.6,166.261419,161.642899
291,11.64,165.517258,161.58911
292,11.68,164.773465,161.487376
293,11.72,164.164313,161.240726
294,11.76,163.485739,160.992861
295,11.8,162.733784,160.788394
296,11.84,161.918828,160.703622
297,11.88,161.319605,160.621001
298,11.92,160.874701,160.526946
299,11.96,160.599465,160.410087
300,12,160.446803,160.44676
301,12.04,160.358274,160.386644
302,12.08,160.174816,160.42239
303,12.12,160.030307,160.401808
304,12.16,159.87568,160.374869
305,12.2,159.669986,160.271069
306,12.24,159.445074,160.250161
307,12.28,159.26771,160.183984
308,12.32,159.065958,160.164411
309,12.36,158.937129,160.100474
310,12.4,158.618198,160.062699
311,12.44,158.15213,159.972274
312,12.48,157.565738,159.941882
313,12.52,156.928768,159.869293
314,12.56,156.171632,159.854452
315,12.6,155.329396,159.857786
316,12.64,154.638712,159.966784
317,12.68,154.463805,159.937798
318,12.72,154.485958,160.004733
319,12.76,154.622655,160.001693
320,12.8,154.763068,159.996781
321,12.84,154.944369,160.062827
322,12.88,155.130335,160.088279
323,12.92,155.361736,160.033888
324,12.96,155.576925,160.02667
325,13,155.903734,159.956062
326,13.04,156.310338,160.128095
327,13.08,156.70809,160.249928
328,13.12,157.071332,160.399935
329,13.16,157.367686,160.571407
330,13.2,157.493842,160.756267
331,13.24,157.582924,160.780453
332,13.28,157.766432,160.865503
333,13.32,158.043761,160.906359
334,13.36,158.36121,161.029246
335,13.4,158.691042,161.020812
336,13.44,158.996139,161.077573
337,13.48,159.297044,161.047521
338,13.52,159.47816,161.024132
339,13.56,159.631363,160.922497
340,13.6,159.781849,160.919657
341,13.64,160.067209,160.954121
342,13.68,160.482317,161.190957
343,13.72,161.052628,161.340168
344,13.76,161.718319,161.6361
345,13.8,162.185843,161.69078
346,13.84,162.333982,161.640172
347,13.88,162.437641,161.537022
348,13.92,162.516551,161.49098
349,13.96,162.585247,161.460663
350,14,162.621383,161.451819
351,14.04,162.682162,161.476399
352,14.08,162.797469,161.576181
353,14.12,162.984409,161.652835
354,14.16,163.176801,161.867012
355,14.2,163.49245,161.961063
356,14.24,163.803306,162.115741
357,14.28,163.897545,162.198758
358,14.32,163.791184,162.275563
359,14.36,163.650864,162.26276
360,14.4,163.530555,162.378721
361,14.44,163.498571,162.413194
362,14.48,163.477557,162.593274
363,14.52,163.517131,162.706952
364,14.56,163.495818,162.780117
365,14.6,163.502517,162.854103
366,14.64,163.414553,162.960694
367,14.68,163.181708,163.033787
368,14.72,162.837586,163.092307
369,14.76,162.44948,163.144442
370,14.8,161.970959,163.193905
371,14.84,161.640563,163.121851
372,14.88,161.550173,163.127051
373,14.92,161.657138,163.072801
374,14.96,161.86253,163.111906
375,15,162.087669,163.153716
376,15.04,162.294668,163.137509
377,15.08,162.508347,163.083489
378,15.12,162.756021,163.002892
379,15.16,163.04517,162.814344
380,15.2,163.216454,162.651641
381,15.24,163.212372,162.535669
382,15.28,163.140285,162.523476
383,15.32,163.134687,162.375169
384,15.36,163.087743,162.252077
385,15.4,163.055305,162.101172
386,15.44,163.105069,162.032947
387,15.48,163.193826,161.985908
388,15.52,163.237918,161.923779
389,15.56,163.319326,161.92935
390,15.6,163.355378,161.921273
391,15.64,163.381212,161.833303
392,15.68,163.464443,161.801872
393,15.72,163.499988,161.741014
394,15.76,163.44977,161.691766
395,15.8,163.365704,161.676171
396,15.84,163.240473,161.617914
397,15.88,163.079924,161.471782
398,15.92,162.995178,161.445905
399,15.96,163.002318,161.445316
400,16,163.037935,161.430971
401,16.04,163.076483,161.362411
402,16.08,163.105839,161.390447
403,16.12,163.126737,161.400595
404,16.16,163.161222,161.534175
405,16.2,163.220719,161.526909
406,16.24,163.206009,161.488525
407,16.28,163.160138,161.432019
408,16.32,163.174024,161.437904
409,16.36,163.170419,161.452611
410,16.4,163.137077,161.471431
411,16.44,163.109112,161.531336
412,16.48,163.02226,161.579929
413,16.52,162.947052,161.639013
414,16.56,162.874001,161.678308
415,16.6,162.859567,161.69532
416,16.64,162.839805,161.728661
417,16.68,162.858257,161.898589
418,16.72,162.834762,162.170007
419,16.76,162.848496,162.268111
420,16.8,162.806617,162.37088
421,16.84,162.767839,162.345145
422,16.88,162.65969,162.360687
423,16.92,162.512525,162.399094
424,16.96,162.382904,162.441093
425,17,162.404446,162.353014
426,17.04,162.498156,162.322884
427,17.08,162.622737,162.16805
428,17.12,162.624139,162.078751
429,17.16,162.57743,162.01879
430,17.2,162.463233,162.070255
431,17.24,162.452095,162.076759
432,17.28,162.516015,162.093697
433,17.32,162.57843,162.058701
434,17.36,162.623435,162.048703
435,17.4,162.619251,162.085136
436,17.44,162.575872,162.141316
437,17.48,162.570047,162.22072
438,17.52,162.553683,162.383338
439,17.56,162.581449,162.400548
440,17.6,162.543471,162.535
441,17.64,162.504426,162.64004
442,17.68,162.471953,162.692259
443,17.72,162.518698,162.602035
444,17.76,162.631057,162.440913
445,17.8,162.764893,162.33505
446,17.84,162.868689,162.350446
447,17.88,162.932166,162.216956
448,17.92,163.013038,162.084708
449,17.96,163.030487,162.060498
450,18,163.043756,161.988847
451,18.04,163.071475,161.876958
452,18.08,163.123513,161.861084
453,18.12,163.181855,161.827762
454,18.16,163.203324,161.796875
455,18.2,163.24718,161.80707
456,18.24,163.29468,161.856987
457,18.28,163.358241,161.85098
458,18.32,163.3871,161.886369
459,18.36,163.384287,161.901237
460,18.4,163.372324,161.889604
461,18.44,163.378142,161.931755
462,18.48,163.378049,161.995116
463,18.52,163.379851,161.994746
464,18.56,163.403113,162.008461
465,18.6,163.433105,162.050117
466,18.64,163.533946,162.027923
467,18.68,163.665697,161.920731
468,18.72,163.767312,161.856821
469,18.76,163.790842,161.80676
470,18.8,163.706047,161.817515
471,18.84,163.558445,161.82781
472,18.88,163.468858,161.825135
473,18.92,163.471673,161.795957
474,18.96,163.494959,161.831626
475,19,163.522993,161.847342
476,19.04,163.518427,161.817409
477,19.08,163.543415,161.833296
478,19.12,163.497895,161.873072
479,19.16,163.453319,161.845215
480,19.2,163.440846,161.825952
481,19.24,163.406083,161.828924
482,19.28,163.409734,161.836826
483,19.32,163.438402,161.87832
484,19.36,163.447694,161.885102
485,19.4,163.403591,161.888326
486,19.44,163.297752,161.928183
487,19.48,163.151908,161.913282
488,19.52,163.077251,161.912423
489,19.56,163.06638,161.845869
490,19.6,163.074472,161.732356
491,19.64,163.07127,161.672175
492,19.68,163.016366,161.659252
493,19.72,162.987677,161.669158
494,19.76,162.993187,161.648931
495,19.8,163.091274,161.644943
496,19.84,163.219869,161.583271
497,19.88,163.368611,161.53267
498,19.92,163.444878,161.580189
499,19.96,163.449233,161.576676
500,20,163.451521,161.598472
501,20.04,163.456556,161.675849
502,20.08,163.50255,161.647066
503,20.12,163.558956,161.622359
504,20.16,163.520651,161.655188
505,20.2,163.446081,161.671389
506,20.24,163.348925,161.74669
507,20.28,163.342419,161.856116
508,20.32,163.390672,161.827897
509,20.36,163.508007,161.782559
510,20.4,163.578051,161.709192
511,20.44,163.574019,161.726606
512,20.48,163.582991,161.764634
513,20.52,163.634477,161.773847
514,20.56,163.660836,161.771267
515,20.6,163.687745,161.761864
516,20.64,163.71598,161.779181
517,20.68,163.711146,161.769493
518,20.72,163.692833,161.795355
519,20.76,163.699348,161.805133
520,20.8,163.692419,161.814612
521,20.84,163.619084,161.76373
522,20.88,163.524775,161.81804
523,20.92,163.436821,161.800907
524,20.96,163.380053,161.862911
525,21,163.338514,161.867816
526,21.04,163.319101,161.911784
527,21.08,163.35434,161.850523
528,21.12,163.329831,162.000161
529,21.16,163.326603,162.066843
530,21.2,163.250876,162.079056
531,21.24,163.109337,162.01846
532,21.28,162.948785,161.875959
533,21.32,162.831812,161.904979
534,21.36,162.804477,161.908875
535,21.4,162.930797,161.866434
536,21.44,163.136567,161.760935
537,21.48,163.382847,161.724612
538,21.52,163.593216,161.784954
539,21.56,163.74622,161.759849
540,21.6,163.792564,161.759191
541,21.64,163.811866,161.689289
542,21.68,163.763194,161.715574
543,21.72,163.703366,161.665293
544,21.76,163.574553,161.660741
545,21.8,163.474889,161.660926
546,21.84,163.375803,161.718962
547,21.88,163.324616,161.730018
548,21.92,163.294898,161.71505
549,21.96,163.262032,161.751571
550,22,163.285648,161.835155
551,22.04,163.369519,161.84973
552,22.08,163.40244,161.857571
553,22.12,163.495758,161.7941
554,22.16,163.585824,161.75336
555,22.2,163.680539,161.720191
556,22.24,163.731237,161.706254
557,22.28,163.781235,161.628965
558,22.32,163.761992,161.655039
559,22.36,163.7447,161.634974
560,22.4,163.623958,161.635736
561,22.44,163.478353,161.615577
562,22.48,163.239493,161.598211
563,22.52,163.036796,161.529232
564,22.56,162.842528,161.455321
565,22.6,162.765874,161.39351
566,22.64,162.784219,161.43033
567,22.68,162.890649,161.487439
568,22.72,163.001399,161.49568
569,22.76,163.095291,161.510609
570,22.8,163.157259,161.418356
571,22.84,163.205209,161.302542
572,22.88,163.208118,161.227683
573,22.92,163.186754,161.153291
574,22.96,163.073177,161.154818
575,23,163.000193,161.145795
576,23.04,162.919975,161.186163
577,23.08,162.951563,161.153955
578,23.12,162.973439,161.148548
579,23.16,163.028753,161.169261
580,23.2,163.058319,161.204257
581,23.24,163.114128,161.184211
582,23.28,163.106726,161.259285
583,23.32,163.09388,161.215758
584,23.36,163.070689,161.169643
585,23.4,163.063689,161.088826
586,23.44,163.001037,161.086767
587,23.48,162.960572,161.087238
588,23.52,162.82983,161.143199
589,23.56,162.746828,161.081335
590,23.6,162.704161,160.988825
591,23.64,162.748565,160.90353
592,23.68,162.823432,160.889486
593,23.72,162.946113,160.901094
594,23.76,163.042796,160.943558
595,23.8,163.147658,160.899089
596,23.84,163.210866,160.887938
597,23.88,163.252902,160.86792
598,23.92,163.204285,160.817206
599,23.96,163.143805,160.744771
600,24,163.036863,160.721922
601,24.04,162.888687,160.676985
602,24.08,162.764626,160.649875
603,24.12,162.711741,160.676883
604,24.16,162.778554,160.699394
605,24.2,162.910269,160.697062
606,24.24,163.053791,160.696007
607,24.28,163.209978,160.637147
608,24.32,163.314426,160.693259
609,24.36,163.347236,160.71093
610,24.4,163.336101,160.712571
611,24.44,163.289467,160.657749
612,24.48,163.207527,160.617639
613,24.52,163.13274,160.461296
614,24.56,163.041552,160.440078
615,24.6,163.013039,160.417341
616,24.64,162.96632,160.391182
617,24.68,162.94271,160.399475
618,24.72,162.977865,160.433308
619,24.76,163.092177,160.368185
620,24.8,163.20703,160.408024
621,24.84,163.376821,160.443155
622,24.88,163.52351,160.576472
623,24.92,163.592558,160.569179
624,24.96,163.579946,160.630347
625,25,163.541987,160.568426
626,25.04,163.496095,160.512319
627,25.08,163.428907,160.486792
628,25.12,163.301237,160.481858
629,25.16,163.205336,160.474507
630,25.2,163.120906,160.543599
631,25.24,163.160123,160.523102
632,25.28,163.220315,160.540761
633,25.32,163.335088,160.526678
634,25.36,163.417756,160.587626
635,25.4,163.448248,160.622161
636,25.44,163.436219,160.773619
637,25.48,163.416643,160.620353
638,25.52,163.328839,160.53089
639,25.56,163.215403,160.468342
640,25.6,163.051315,160.444209
641,25.64,162.858029,160.453431
642,25.68,162.647788,160.458057
643,25.72,162.52606,160.383749
644,25.76,162.517093,160.304318
645,25.8,162.667808,160.226693
646,25.84,162.879572,160.208637
647,25.88,163.096536,160.249428
648,25.92,163.248981,160.273228
649,25.96,163.39525,160.235191
650,26,163.464385,160.195571
651,26.04,163.498057,160.081748
652,26.08,163.448574,160.057599
653,26.12,163.310728,160.003584
654,26.16,163.114198,160.050431
655,26.2,162.933739,159.959743
656,26.24,162.759024,159.999665
657,26.28,162.728097,159.965753
658,26.32,162.814218,160.000683
659,26.36,163.001213,159.889953
660,26.4,163.18697,159.88795
661,26.44,163.34775,159.914353
662,26.48,163.402779,159.970353
663,26.52,163.392834,160.000631
664,26.56,163.3373,159.948026
665,26.6,163.289562,159.937264
666,26.64,163.173308,159.83364
667,26.68,162.981044,159.752961
668,26.72,162.781336,159.75797
669,26.76,162.600336,159.801622
670,26.8,162.498583,159.848122
671,26.84,162.556647,159.806909
672,26.88,162.68418,159.779672
673,26.92,162.863646,159.696556
674,26.96,163.025928,159.680413
675,27,163.173798,159.691269
676,27.04,163.250847,159.675414
677,27.08,163.259743,159.646731
678,27.12,163.175476,159.608509
679,27.16,163.121242,159.55871
680,27.2,163.020447,159.542023
681,27.24,162.892736,159.578635
682,27.28,162.745699,159.683184
683,27.32,162.691007,159.6928
684,27.36,162.695968,159.758549
685,27.4,162.800513,159.709083
686,27.44,162.894342,159.713064
687,27.48,163.017826,159.711891
688,27.52,163.105922,159.704879
689,27.56,163.145063,159.714702
690,27.6,163.14816,159.721291
691,27.64,163.127944,159.636067
692,27.68,163.056529,159.54103
693,27.72,162.94589,159.464319
694,27.76,162.734657,159.44568
695,27.8,162.555811,159.523613
696,27.84,162.382801,159.566639
697,27.88,162.291903,159.513897
698,27.92,162.270393,159.433166
699,27.96,162.377678,159.378744
700,28,162.543747,159.400638
701,28.04,162.704015,159.393837
702,28.08,162.812155,159.438211
703,28.12,162.907141,159.387046
704,28.16,162.913614,159.377115
705,28.2,162.911158,159.295752
706,28.24,162.838524,159.324896
707,28.28,162.708472,159.2945
708,28.32,162.492806,159.338028
709,28.36,162.28291,159.272931
710,28.4,162.08903,159.151016
711,28.44,162.043788,159.041268
712,28.48,162.117706,158.989854
713,28.52,162.280218,158.946807
714,28.56,162.447186,159.002165
715,28.6,162.637982,159.030984
716,28.64,162.724989,159.126802
717,28.68,162.756504,159.101932
718,28.72,162.698152,159.071315
719,28.76,162.652013,158.974676
720,28.8,162.559485,158.945917
721,28.84,162.499266,158.923318
722,28.88,162.477449,158.920738
723,28.92,162.511156,158.963534
724,28.96,162.609404,158.935971
725,29,162.780636,158.941747
726,29.04,162.918681,158.961583
727,29.08,163.062404,158.935871
728,29.12,163.081818,159.064993
729,29.16,163.104521,159.096388
730,29.2,163.075334,159.148741
731,29.24,163.06016,159.00943
732,29.28,162.957752,158.970016
733,29.32,162.888714,158.874166
734,29.36,162.796532,158.921636
735,29.4,162.737144,158.971744
736,29.44,162.649631,158.994963
737,29.48,162.63639,158.992502
738,29.52,162.716989,158.983791
739,29.56,162.888978,158.902259
740,29.6,163.032997,158.906194
741,29.64,163.129822,158.938164
742,29.68,163.153467,158.993139
743,29.72,163.142193,158.946715
744,29.76,163.104665,158.942221
745,29.8,163.077311,158.862019
746,29.84,162.972532,158.874579
747,29.88,162.908538,158.845585
748,29.92,162.82135,158.848969
749,29.96,162.791422,158.878499
750,30,162.808101,158.893604
751,30.04,162.862693,158.787144
752,30.08,162.88,158.846384
753,30.12,162.901631,158.895461
754,30.16,162.905883,158.989923
755,30.2,162.954424,158.944293
756,30.24,162.939161,158.917074
757,30.28,162.945131,158.837182
758,30.32,162.947783,158.840655
759,30.36,162.92151,158.818845
760,30.4,162.839998,158.823303
761,30.44,162.798732,158.830725
762,30.48,162.766018,158.877159
763,30.52,162.780458,158.864916
764,30.56,162.817977,158.871785
765,30.6,162.893713,158.865981
766,30.64,162.927454,158.960542
767,30.68,162.95338,158.996024
768,30.72,162.917002,159.013915
769,30.76,162.886167,158.955761
770,30.8,162.819089,158.902167
771,30.84,162.740378,158.861085
772,30.88,162.636996,158.78252
773,30.92,162.525521,158.765616
774,30.96,162.391912,158.785247
775,31,162.303292,158.79914
776,31.04,162.243571,158.803774
777,31.08,162.262438,158.781495
778,31.12,162.404947,158.830081
779,31.16,162.578562,158.856113
780,31.2,162.698708,158.889689
781,31.24,162.836167,158.836273
782,31.28,162.92857,158.810963
783,31.32,163.017221,158.790914
784,31.36,163.037859,158.715026
785,31.4,163.019728,158.642082
786,31.44,162.848997,158.649925
787,31.48,162.600598,158.63598
788,31.52,162.310966,158.713412
789,31.56,162.076023,158.698768
790,31.6,161.818021,158.742823
791,31.64,161.709235,158.656686
792,31.68,161.71875,158.641978
793,31.72,161.818102,158.639099
794,31.76,161.954654,158.668711
795,31.8,162.109234,158.74084
796,31.84,162.242153,158.708544
797,31.88,162.326983,158.674214
798,31.92,162.379976,158.654615
799,31.96,162.387813,158.649683
800,32,162.307818,158.635673
801,32.04,162.132743,158.65689
802,32.08,161.856125,158.746426
803,32.12,161.608015,158.639914
804,32.16,161.418945,158.558475
805,32.2,161.381699,158.397824
806,32.24,161.417752,158.356033
807,32.28,161.551004,158.352773
808,32.32,161.677737,158.384586
809,32.36,161.799115,158.42483
810,32.4,161.878026,158.438969
811,32.44,161.900411,158.313807
812,32.48,161.876783,158.25624
813,32.52,161.848786,158.162239
814,32.56,161.767227,158.213601
815,32.6,161.786243,158.263996
816,32.64,161.842498,158.342311
817,32.68,161.97601,158.29269
818,32.72,162.105237,158.33617
819,32.76,162.260845,158.286107
820,32.8,162.383579,158.268461
821,32.84,162.453368,158.312896
822,32.88,162.470575,158.363308
823,32.92,162.465907,158.282914
824,32.96,162.371694,158.272082
825,33,162.240458,158.212437
826,33.04,161.978338,158.209186
827,33.08,161.76952,158.184507
828,33.12,161.664709,158.208779
829,33.16,161.644684,158.216357
830,33.2,161.697068,158.179703
831,33.24,161.870644,158.149408
832,33.28,162.087088,158.141496
833,33.32,162.257222,158.198379
834,33.36,162.380654,158.289124
835,33.4,162.452018,158.260013
836,33.44,162.525423,158.284213
837,33.48,162.568621,158.302648
838,33.52,162.468863,158.308694
839,33.56,162.388733,158.218105
840,33.6,162.214305,158.241758
841,33.64,162.029545,158.224925
842,33.68,161.848636,158.226573
843,33.72,161.65877,158.21822
844,33.76,161.493807,158.161194
845,33.8,161.460169,158.099205
846,33.84,161.555991,158.011187
847,33.88,161.784284,157.973649
848,33.92,161.985712,158.025286
849,33.96,162.103888,158.025674
850,34,162.202643,158.034953
851,34.04,162.249336,157.94065
852,34.08,162.226885,157.933618
853,34.12,162.212586,157.866496
854,34.16,162.123612,157.830756
855,34.2,162.062202,157.807577
856,34.24,162.024944,157.827043
857,34.28,162.040658,157.852292
858,34.32,162.085837,157.884197
859,34.36,162.184667,157.855784
860,34.4,162.227946,157.833976
861,34.44,162.267255,157.855818
862,34.48,162.270288,157.919189
863,34.52,162.298296,157.961542
864,34.56,162.248287,157.977667
865,34.6,162.207089,157.83494
866,34.64,162.114537,157.742805
867,34.68,162.018323,157.600183
868,34.72,161.828673,157.66756
869,34.76,161.619772,157.735211
870,34.8,161.39311,157.785454
871,34.84,161.23807,157.723476
872,34.88,161.155269,157.638954
873,34.92,161.251209,157.52556
874,34.96,161.397709,157.57058
875,35,161.601549,157.578454
876,35.04,161.754738,157.628172
877,35.08,161.905376,157.605175
