Frame,Time,X,Y
147,5.88,147.996211,117.872706
148,5.92,149.243098,117.796244
149,5.96,150.43584,117.847884
150,6,151.564396,117.77384
151,6.04,152.574741,117.803276
152,6.08,153.373765,117.762459
153,6.12,154.337015,117.667059
154,6.16,154.941025,117.426712
155,6.2,154.752109,117.082711
156,6.24,154.13266,116.402597
157,6.28,153.117552,115.879574
158,6.32,152.227736,115.346217
159,6.36,151.63765,114.847489
160,6.4,151.127007,114.17214
161,6.44,150.688213,113.677349
162,6.48,150.327482,113.275126
163,6.52,149.510603,113.173244
164,6.56,148.968349,113.079113
165,6.6,148.079521,113.088414
166,6.64,147.624846,112.851544
167,6.68,147.193926,112.468473
168,6.72,147.26318,111.857686
169,6.76,147.26876,111.330348
170,6.8,147.671289,110.325741
171,6.84,147.725677,109.821324
172,6.88,147.938711,109.321588
173,6.92,147.955085,109.011117
174,6.96,148.082607,108.703137
175,7,147.922723,108.648463
176,7.04,147.869087,108.578109
177,7.08,147.750803,108.607966
178,7.12,147.497313,108.596911
179,7.16,147.121366,108.711735
180,7.2,146.998396,108.690237
181,7.24,146.789961,108.784555
182,7.28,146.786006,108.772609
183,7.32,146.636837,108.8594
184,7.36,146.300633,108.88799
185,7.4,145.625353,108.921009
186,7.44,145.42472,108.778551
187,7.48,145.195305,108.722506
188,7.52,144.969835,108.567123
189,7.56,144.679792,108.574266
190,7.6,144.519149,108.571587
191,7.64,144.57196,108.80697
192,7.68,144.681868,109.008361
193,7.72,144.545998,109.380043
194,7.76,144.358131,109.704023
195,7.8,144.037312,110.104271
196,7.84,144.041282,110.123988
197,7.88,144.239038,110.073266
198,7.92,144.549115,109.734274
199,7.96,144.715667,109.477596
200,8,145.07945,109.073549
201,8.04,145.179194,108.888663
202,8.08,145.585637,108.677255
203,8.12,145.686671,108.637552
204,8.16,145.744967,108.629217
205,8.2,145.672649,108.773701
206,8.24,145.484683,109.073681
207,8.28,145.290619,109.489501
208,8.32,145.069643,109.685005
209,8.36,144.710581,110.114772
210,8.4,144.738233,110.343973
211,8.44,144.700302,110.566707
212,8.48,144.7581,110.672812
213,8.52,144.537552,110.893135
214,8.56,144.472769,110.611889
215,8.6,144.618603,110.420279
216,8.64,144.803719,110.15819
217,8.68,144.753569,109.879507
218,8.72,144.678965,109.700523
219,8.76,144.669984,109.801336
220,8.8,144.793184,110.123308
221,8.84,144.610039,110.824496
222,8.88,144.153938,111.369764
223,8.92,143.30947,111.96969
224,8.96,143.236825,112.059474
225,9,143.296156,111.939799
226,9.04,143.953387,111.461605
227,9.08,144.439577,110.826318
228,9.12,144.917073,110.173689
229,9.16,145.104162,109.800836
230,9.2,145.536221,109.493667
231,9.24,145.573006,109.356783
232,9.28,145.627013,109.209515
233,9.32,145.547705,109.211685
234,9.36,145.543226,109.218018
235,9.4,145.313287,109.496652
236,9.44,145.005229,109.91003
237,9.48,144.479117,110.5846
238,9.52,144.12982,111.383762
239,9.56,143.921601,112.385472
240,9.6,144.041459,112.831584
241,9.64,143.972561,113.056616
242,9.68,143.89498,112.88397
243,9.72,143.806827,112.619733
244,9.76,144.040829,112.123647
245,9.8,144.350144,111.643761
246,9.84,144.42313,111.07293
247,9.88,144.28353,110.815143
248,9.92,144.22943,110.622696
249,9.96,144.245446,110.896289
250,10,144.134198,111.298022
251,10.04,143.396221,112.265123
252,10.08,142.470151,113.221935
253,10.12,141.663233,114.249253
254,10.16,141.57633,114.381556
255,10.2,141.638722,114.145506
256,10.24,142.171958,113.407769
257,10.28,142.541331,112.51881
258,10.32,143.084278,111.542153
259,10.36,143.518361,111.134556
260,10.4,144.038595,110.62745
261,10.44,144.249338,110.381517
262,10.48,144.544792,110.147776
263,10.52,144.567354,110.25902
264,10.56,144.556303,110.324163
265,10.6,144.365746,110.568191
266,10.64,144.026914,110.856093
267,10.68,143.637645,111.669032
268,10.72,143.483032,112.421813
269,10.76,143.087613,113.426605
270,10.8,143.047147,113.678476
271,10.84,142.945688,113.555845
272,10.88,143.242162,112.838683
273,10.92,143.755746,112.380982
274,10.96,144.40508,111.782598
275,11,144.63772,111.08837
276,11.04,145.03869,110.59854
277,11.08,145.267775,110.532009
278,11.12,145.475886,110.670496
279,11.16,145.356335,111.09088
280,11.2,145.046566,111.472123
281,11.24,144.189463,112.418858
282,11.28,143.462581,113.365996
283,11.32,143.136382,114.072172
284,11.36,143.272245,114.142256
285,11.4,143.351051,113.964377
286,11.44,143.885818,113.225945
287,11.48,144.181692,112.679776
288,11.52,144.960857,111.730155
289,11.56,145.677409,111.139375
290,11.6,146.313148,110.589763
291,11.64,146.588224,110.512338
292,11.68,146.716073,110.45645
293,11.72,146.68757,110.322301
294,11.76,146.689479,110.162238
295,11.8,146.213531,110.310116
296,11.84,145.774759,110.634351
297,11.88,145.39315,111.314007
298,11.92,145.285,111.924185
299,11.96,144.756502,112.481485
300,12,144.582481,112.371942
301,12.04,144.512775,112.244904
302,12.08,144.917264,111.911045
303,12.12,145.093001,111.698254
304,12.16,145.31295,111.377454
305,12.2,145.280198,111.118533
306,12.24,145.338307,111.115863
307,12.28,145.36008,111.515384
308,12.32,145.234653,112.140181
309,12.36,144.451899,113.205448
310,12.4,143.44954,114.144842
311,12.44,142.381519,115.001502
312,12.48,141.935606,115.314027
313,12.52,141.919079,115.438422
314,12.56,142.054811,115.000367
315,12.6,142.386534,114.487875
316,12.64,142.90569,113.673476
317,12.68,143.420061,113.064347
318,12.72,144.169163,112.310503
319,12.76,144.72976,111.826615
320,12.8,145.190117,111.47482
321,12.84,145.305357,111.477845
322,12.88,145.573339,111.594737
323,12.92,145.515102,111.83231
324,12.96,145.363245,112.103269
325,13,145.145997,112.651122
326,13.04,145.169259,113.130031
327,13.08,145.204961,113.77006
328,13.12,145.14975,113.957894
329,13.16,144.980609,113.846669
330,13.2,145.053229,113.536136
331,13.24,145.361483,113.308046
332,13.28,145.927122,112.674847
333,13.32,146.028153,112.236774
334,13.36,146.346686,111.707106
335,13.4,146.508463,111.766672
336,13.44,146.722237,111.851018
337,13.48,146.684651,112.289891
338,13.52,146.271487,112.786119
339,13.56,145.607938,113.766447
340,13.6,145.180165,114.28255
341,13.64,144.856953,114.844269
342,13.68,144.871227,114.82348
343,13.72,144.828602,114.431059
344,13.76,144.964952,113.736566
345,13.8,145.253165,113.190272
346,13.84,145.720655,112.511876
347,13.88,146.221411,111.955769
348,13.92,146.489697,111.609859
349,13.96,146.6524,111.507924
350,14,146.770006,111.584137
351,14.04,146.779451,111.610384
352,14.08,146.502849,111.76738
353,14.12,145.909637,112.250789
354,14.16,145.469084,112.9185
355,14.2,145.298903,113.392537
356,14.24,145.070102,113.79989
357,14.28,144.776057,113.899289
358,14.32,144.555524,113.567692
359,14.36,144.888583,113.04968
360,14.4,145.157518,112.612697
361,14.44,145.306103,112.204115
362,14.48,145.471152,111.759877
363,14.52,145.598433,111.646487
364,14.56,145.838518,111.867848
365,14.6,145.969228,112.419021
366,14.64,145.860212,112.947199
367,14.68,145.650814,113.739953
368,14.72,145.61755,114.220947
369,14.76,145.905919,114.373311
370,14.8,146.340411,114.325771
371,14.84,146.809173,113.907331
372,14.88,147.238752,113.478866
373,14.92,147.628132,113.191424
374,14.96,148.089894,113.026706
375,15,148.338788,112.878387
376,15.04,148.388416,112.706048
377,15.08,148.309588,112.634223
378,15.12,148.16581,112.562396
379,15.16,147.918582,112.553138
380,15.2,147.543037,112.430826
381,15.24,147.129818,112.291952
382,15.28,146.86193,112.422095
383,15.32,146.820534,112.689819
384,15.36,146.755253,113.023956
385,15.4,146.289776,113.155731
386,15.44,145.549828,113.021835
387,15.48,144.77278,112.816468
388,15.52,144.285542,112.767549
389,15.56,144.101821,112.506306
390,15.6,144.183045,112.281941
391,15.64,144.375278,112.0151
392,15.68,144.872162,111.616892
393,15.72,145.389467,111.582912
394,15.76,145.539033,111.909351
395,15.8,145.447895,112.728884
396,15.84,144.80658,113.788895
397,15.88,143.987641,114.453217
398,15.92,143.859971,114.52372
399,15.96,143.997148,114.387033
400,16,144.723498,113.717055
401,16.04,145.387902,113.076607
402,16.08,146.021119,112.285525
403,16.12,146.391006,111.891451
404,16.16,147.12569,111.240365
405,16.2,147.102031,110.850376
406,16.24,146.983586,110.292544
407,16.28,146.661709,110.186905
408,16.32,146.505303,110.107549
409,16.36,146.161935,110.134929
410,16.4,145.66978,110.010409
411,16.44,145.134827,109.95795
412,16.48,144.924384,109.708581
413,16.52,144.754659,109.56576
414,16.56,144.772181,109.510763
415,16.6,144.709208,109.323716
416,16.64,144.746126,109.069322
417,16.68,144.856075,109.068577
418,16.72,145.20859,109.065464
419,16.76,145.563275,109.175724
420,16.8,145.779307,109.223986
421,16.84,145.853476,109.387293
422,16.88,145.85646,109.54728
423,16.92,145.811793,109.669564
424,16.96,145.691915,109.670217
425,17,145.583579,109.699422
426,17.04,145.427817,109.700538
427,17.08,145.280049,109.586382
428,17.12,145.139135,109.437659
429,17.16,144.967028,109.38698
430,17.2,144.760043,109.142704
431,17.24,144.560005,109.016811
432,17.28,144.553265,108.915363
433,17.32,144.400215,108.913277
434,17.36,144.392958,108.915339
435,17.4,144.170553,108.987701
436,17.44,144.047379,109.01897
437,17.48,143.673767,109.156235
438,17.52,143.500318,109.081066
439,17.56,143.404562,109.173456
440,17.6,143.281076,109.153985
441,17.64,143.316446,109.154609
442,17.68,143.308765,109.19678
443,17.72,143.30931,109.170825
444,17.76,143.241525,109.136588
445,17.8,143.273443,109.177452
446,17.84,143.272333,109.190241
447,17.88,143.312262,109.245732
448,17.92,143.344412,109.189013
449,17.96,143.126631,109.157755
450,18,142.506605,109.200585
451,18.04,141.625586,109.379046
452,18.08,140.593242,109.816645
453,18.12,139.787033,110.48694
454,18.16,139.18388,111.402836
455,18.2,138.797593,112.556859
456,18.24,138.83842,113.225606
457,18.28,139.119371,113.464083
458,18.32,139.922464,113.205276
459,18.36,141.16347,112.712438
460,18.4,142.696537,111.62378
461,18.44,144.371329,110.537164
462,18.48,146.5165,109.754307
463,18.52,148.176676,109.207395
464,18.56,149.521773,108.988314
465,18.6,150.182254,109.254774
466,18.64,150.298478,109.773479
467,18.68,149.596436,110.849502
468,18.72,148.858226,111.963691
469,18.76,147.901966,113.347634
470,18.8,147.315039,114.565712
471,18.84,146.766399,115.46876
472,18.88,146.537804,115.507034
473,18.92,146.34505,115.347131
474,18.96,146.569155,114.839528
475,19,147.063262,114.279595
476,19.04,148.030403,113.475651
477,19.08,149.172558,113.090697
478,19.12,150.518466,112.909896
479,19.16,151.63995,113.109612
480,19.2,152.274253,113.521744
481,19.24,152.119656,114.599449
482,19.28,151.69819,115.825277
483,19.32,150.754007,116.871754
484,19.36,150.393533,117.083212
485,19.4,149.768949,116.986174
486,19.44,149.573866,116.381788
487,19.48,149.247078,115.642464
488,19.52,148.928107,114.657358
489,19.56,148.487654,113.722686
490,19.6,147.90296,112.562982
491,19.64,147.061209,111.880269
492,19.68,146.121962,111.473461
493,19.72,145.080639,111.449246
494,19.76,143.624938,111.424681
495,19.8,142.108073,111.609186
496,19.84,140.557116,111.735354
497,19.88,139.139258,111.974938
498,19.92,137.77481,111.994455
499,19.96,136.373578,112.052142
500,20,135.32752,112.053184
501,20.04,133.763841,112.094537
502,20.08,132.07067,112.17105
503,20.12,130.284003,112.331939
504,20.16,128.674414,112.434971
505,20.2,127.461866,112.560027
506,20.24,126.46057,112.624055
507,20.28,125.748501,112.715131
508,20.32,125.033111,112.7437
509,20.36,124.583042,112.892473
510,20.4,124.214202,112.944459
511,20.44,123.804768,113.000227
512,20.48,123.588626,113.104105
513,20.52,123.372276,113.199138
514,20.56,123.266285,113.242505
515,20.6,123.237894,113.267781
516,20.64,123.23759,113.267547
517,20.68,123.199408,113.24615
518,20.72,123.190604,113.230173
519,20.76,123.173465,113.241288
520,20.8,123.193229,113.220685
521,20.84,123.228722,113.178457
522,20.88,123.29674,113.115351
523,20.92,123.363754,113.082461
524,20.96,123.464757,113.034055
525,21,123.54892,113.018566
526,21.04,123.663414,112.919899
527,21.08,123.864096,112.832292
528,21.12,124.105828,112.762468
529,21.16,124.310448,112.743201
530,21.2,124.399246,112.596055
531,21.24,124.354956,112.605198
532,21.28,124.24386,112.559296
533,21.32,124.047485,112.494826
534,21.36,123.863187,112.357974
535,21.4,123.659572,112.159025
536,21.44,123.526214,111.952284
537,21.48,123.413924,111.737335
538,21.52,123.23606,111.49371
539,21.56,123.022119,111.2296
540,21.6,122.859168,110.985404
541,21.64,122.726356,110.835944
542,21.68,122.599256,110.692039
543,21.72,122.462482,110.634229
544,21.76,122.301959,110.573311
545,21.8,122.233555,110.561273
546,21.84,122.162316,110.573048
547,21.88,122.065694,110.584045
548,21.92,122.006067,110.699829
549,21.96,121.947694,110.709851
550,22,121.934197,110.736313
551,22.04,121.882943,110.777449
552,22.08,121.876307,110.782379
553,22.12,121.875158,110.801127
554,22.16,121.867181,110.806449
555,22.2,121.860078,110.808878
556,22.24,121.882693,110.806155
557,22.28,121.886413,110.807779
558,22.32,121.922401,110.798818
559,22.36,121.918155,110.807725
560,22.4,121.9225,110.806792
561,22.44,121.926382,110.808819
562,22.48,121.95636,110.763721
563,22.52,121.973778,110.76799
564,22.56,121.975929,110.719536
565,22.6,121.980556,110.679155
566,22.64,121.991317,110.626429
567,22.68,122.013557,110.618431
568,22.72,122.060299,110.608633
569,22.76,122.138541,110.608553
570,22.8,122.250278,110.61522
571,22.84,122.302667,110.634102
572,22.88,122.366042,110.58514
573,22.92,122.358034,110.468745
574,22.96,122.320822,110.3545
575,23,122.122001,110.095785
576,23.04,121.875565,109.708146
577,23.08,121.540447,109.358955
578,23.12,121.231154,109.019565
579,23.16,120.835023,108.716773
580,23.2,120.530097,108.583096
581,23.24,120.336377,108.466769
582,23.28,120.354589,108.43934
583,23.32,120.382188,108.429352
584,23.36,120.37944,108.41758
585,23.4,120.370141,108.441754
586,23.44,120.411593,108.441007
587,23.48,120.458075,108.422927
588,23.52,120.469288,108.442007
589,23.56,120.472393,108.452286
590,23.6,120.458016,108.441741
591,23.64,120.475089,108.408315
592,23.68,120.514656,108.390596
593,23.72,120.515076,108.391926
594,23.76,120.5107,108.385644
595,23.8,120.498953,108.422245
596,23.84,120.50528,108.446109
597,23.88,120.512695,108.503211
598,23.92,120.508483,108.557701
599,23.96,120.473102,108.604095
600,24,120.469757,108.596135
601,24.04,120.476407,108.605887
602,24.08,120.490962,108.587785
603,24.12,120.526459,108.584176
604,24.16,120.534281,108.540864
605,24.2,120.526013,108.544133
606,24.24,120.53688,108.540408
607,24.28,120.509756,108.551801
608,24.32,120.509622,108.552548
609,24.36,120.485302,108.566275
610,24.4,120.517451,108.511107
611,24.44,120.521202,108.552078
612,24.48,120.524867,108.517838
613,24.52,120.531359,108.535984
614,24.56,120.531106,108.531266
615,24.6,120.55276,108.546227
616,24.64,120.542715,108.511702
617,24.68,120.540561,108.56122
618,24.72,120.511212,108.57421
619,24.76,120.496202,108.584201
620,24.8,120.497987,108.528495
621,24.84,120.49219,108.558341
622,24.88,120.443005,108.557262
623,24.92,120.433982,108.574181
624,24.96,120.439864,108.565739
625,25,120.476102,108.578128
626,25.04,120.582719,108.578246
627,25.08,120.578653,108.601284
628,25.12,120.574327,108.596479
629,25.16,120.567798,108.599959
630,25.2,120.570596,108.603813
631,25.24,120.582168,108.563314
632,25.28,120.595626,108.558128
633,25.32,120.5704,108.522581
634,25.36,120.582842,108.465667
635,25.4,120.538169,108.470312
636,25.44,120.514722,108.458626
637,25.48,120.465884,108.460958
638,25.52,120.46286,108.453454
639,25.56,120.411211,108.462708
640,25.6,120.413153,108.480269
641,25.64,120.409569,108.493439
642,25.68,120.411282,108.51475
643,25.72,120.399607,108.522216
644,25.76,120.415314,108.508297
645,25.8,120.408396,108.509089
646,25.84,120.425255,108.513283
647,25.88,120.413075,108.522813
648,25.92,120.412276,108.519375
649,25.96,120.392935,108.503138
650,26,120.408061,108.490852
651,26.04,120.385742,108.493948
652,26.08,120.41978,108.458907
653,26.12,120.42672,108.462894
654,26.16,120.494248,108.454031
655,26.2,120.54264,108.48136
656,26.24,120.581697,108.470389
657,26.28,120.59015,108.478454
658,26.32,120.632892,108.462128
659,26.36,120.648529,108.462807
660,26.4,120.653652,108.439807
661,26.44,120.669408,108.441131
662,26.48,120.658834,108.436566
663,26.52,120.661588,108.428546
664,26.56,120.643386,108.420614
665,26.6,120.631648,108.443855
666,26.64,120.619651,108.441607
667,26.68,120.608906,108.435439
668,26.72,120.609894,108.422371
669,26.76,120.612639,108.416495
670,26.8,120.637472,108.406855
671,26.84,120.615978,108.426899
672,26.88,120.613837,108.425019
673,26.92,120.608114,108.43103
674,26.96,120.626763,108.39274
675,27,120.657002,108.358791
676,27.04,120.682178,108.316899
677,27.08,120.695189,108.319729
678,27.12,120.742004,108.261257
679,27.16,120.818967,108.193179
680,27.2,120.918056,108.127517
681,27.24,121.126288,108.11019
682,27.28,121.456761,108.061379
683,27.32,121.909388,108.052083
684,27.36,122.471487,108.060509
685,27.4,122.970455,108.10194
686,27.44,123.534296,108.165893
687,27.48,124.159872,108.256319
688,27.52,124.987834,108.160616
689,27.56,126.166698,108.128964
690,27.6,127.669757,108.098641
691,27.64,129.234074,108.110066
692,27.68,130.949372,108.00729
693,27.72,132.770741,107.934613
694,27.76,134.74905,107.64088
695,27.8,136.791531,107.277999
696,27.84,138.843648,107.005396
697,27.88,140.756995,106.938421
698,27.92,142.658377,106.800835
699,27.96,144.380924,106.802398
700,28,145.927336,106.896343
701,28.04,146.860157,107.263676
702,28.08,148.052657,107.496011
703,28.12,148.966206,107.824974
704,28.16,149.790575,108.280997
705,28.2,149.864812,108.89846
706,28.24,149.754273,109.031346
707,28.28,149.570218,109.263455
708,28.32,149.411481,109.384919
709,28.36,149.047128,109.551464
710,28.4,148.674422,109.648166
711,28.44,148.368588,109.828054
712,28.48,148.169802,110.056868
713,28.52,147.895318,110.670353
714,28.56,147.326646,111.278326
715,28.6,146.455162,112.151146
716,28.64,145.678871,112.757236
717,28.68,145.022012,113.021052
718,28.72,144.814526,112.747256
719,28.76,144.531641,112.484293
720,28.8,144.325529,112.170402
721,28.84,143.890621,111.644868
722,28.88,143.528648,110.858756
723,28.92,142.704329,110.065846
724,28.96,141.884118,108.981854
725,29,140.488611,108.290122
726,29.04,138.967304,107.384665
727,29.08,137.283597,107.10615
728,29.12,135.640699,106.991799
729,29.16,133.977689,106.973381
730,29.2,132.461864,106.963756
731,29.24,130.878876,107.16494
732,29.28,129.8761,107.345641
733,29.32,128.850552,107.515915
734,29.36,127.898638,107.634103
735,29.4,127.042076,107.757219
736,29.44,126.28479,107.779393
737,29.48,125.674637,107.834974
738,29.52,125.125112,107.864132
739,29.56,124.516069,107.908454
740,29.6,124.299034,107.934373
741,29.64,124.053755,108.01132
742,29.68,123.8804,108.070688
743,29.72,123.729898,108.194897
744,29.76,123.625782,108.259636
745,29.8,123.478532,108.318646
746,29.84,123.383533,108.333011
747,29.88,123.35359,108.335483
748,29.92,123.352074,108.339337
749,29.96,123.342765,108.365898
750,30,123.332946,108.361787
751,30.04,123.286565,108.375961
752,30.08,123.284091,108.378238
753,30.12,123.246169,108.415425
754,30.16,123.242901,108.3936
755,30.2,123.236946,108.3851
756,30.24,123.26613,108.362355
757,30.28,123.301593,108.359556
758,30.32,123.310477,108.348572
759,30.36,123.340804,108.347349
760,30.4,123.41435,108.320003
761,30.44,123.438572,108.3142
762,30.48,123.544025,108.273023
763,30.52,123.541417,108.301828
764,30.56,123.537769,108.303225
765,30.6,123.529455,108.312255
766,30.64,123.543129,108.282497
767,30.68,123.536425,108.287436
768,30.72,123.532883,108.282216
769,30.76,123.550563,108.302417
770,30.8,123.556548,108.291117
771,30.84,123.562377,108.314865
772,30.88,123.555411,108.321352
773,30.92,123.545368,108.386149
774,30.96,123.523746,108.382572
775,31,123.527236,108.391464
776,31.04,123.525414,108.378822
777,31.08,123.542894,108.384217
778,31.12,123.566295,108.350563
779,31.16,123.550979,108.338564
780,31.2,123.554431,108.339182
781,31.24,123.511355,108.337002
782,31.28,123.518373,108.339899
783,31.32,123.491418,108.342046
784,31.36,123.522585,108.293726
785,31.4,123.57548,108.29463
786,31.44,123.63084,108.257756
787,31.48,123.65627,108.232736
788,31.52,123.738242,108.203704
789,31.56,123.792276,108.201726
790,31.6,123.885341,108.116032
791,31.64,123.918336,108.123059
792,31.68,123.916464,108.126412
793,31.72,123.910427,108.136888
794,31.76,123.914266,108.122292
795,31.8,123.903184,108.1015
796,31.84,123.854741,108.101441
797,31.88,123.847768,108.10151
798,31.92,123.796907,108.080274
799,31.96,123.771231,108.114987
800,32,123.773174,108.116592
801,32.04,123.738978,108.148677
802,32.08,123.695272,108.196288
803,32.12,123.640032,108.2242
804,32.16,123.649072,108.210117
805,32.2,123.658795,108.205497
806,32.24,123.657958,108.191155
807,32.28,123.670618,108.183786
808,32.32,123.664983,108.163414
809,32.36,123.646362,108.157848
810,32.4,123.657247,108.143161
811,32.44,123.651818,108.136386
812,32.48,123.657508,108.140275
813,32.52,123.671352,108.13617
814,32.56,123.703909,108.104656
815,32.6,123.73774,108.13845
816,32.64,123.740046,108.130394
817,32.68,123.740343,108.153098
818,32.72,123.776439,108.129913
819,32.76,123.788908,108.123251
820,32.8,123.854024,108.095324
821,32.84,123.809451,108.126177
822,32.88,123.818744,108.117491
823,32.92,123.806333,108.121428
824,32.96,123.809912,108.113802
825,33,123.789496,108.124809
826,33.04,123.767848,108.10726
827,33.08,123.759822,108.12643
828,33.12,123.767315,108.094608
829,33.16,123.75711,108.128155
830,33.2,123.778005,108.131343
831,33.24,123.772084,108.170594
832,33.28,123.772291,108.166726
833,33.32,123.775055,108.173154
834,33.36,123.787546,108.146811
835,33.4,123.775899,108.162788
836,33.44,123.774661,108.158689
837,33.48,123.760071,108.165532
838,33.52,123.734106,108.186196
839,33.56,123.700873,108.240687
840,33.6,123.700951,108.235144
841,33.64,123.700841,108.235878
842,33.68,123.68663,108.226849
843,33.72,123.693557,108.233609
844,33.76,123.714531,108.218065
845,33.8,123.752176,108.207576
846,33.84,123.781969,108.175338
847,33.88,123.850127,108.183011
848,33.92,124.005813,108.103399
849,33.96,124.125323,108.078305
850,34,124.192724,108.086241
851,34.04,124.184486,108.074167
852,34.08,124.179338,108.045031
853,34.12,124.165719,108.03816
854,34.16,124.161536,108.04061
855,34.2,124.137024,108.039281
856,34.24,124.119409,108.025348
857,34.28,124.123646,108.036099
858,34.32,124.129475,108.044658
859,34.36,124.104062,108.092084
860,34.4,124.031609,108.104793
861,34.44,123.92177,108.143841
862,34.48,123.863436,108.166615
863,34.52,123.82726,108.205619
864,34.56,123.821907,108.198091
865,34.6,123.785056,108.203564
866,34.64,123.76351,108.192861
867,34.68,123.695372,108.206984
868,34.72,123.661768,108.215399
869,34.76,123.654196,108.231188
870,34.8,123.628502,108.215521
871,34.84,123.623385,108.227307
872,34.88,123.628204,108.214176
873,34.92,123.650854,108.217384
874,34.96,123.66637,108.172806
875,35,123.695728,108.164351
876,35.04,123.699281,108.169134
877,35.08,123.745765,108.139904
